Source,Target
0,1
0,2
0,10
0,13
0,21
0,24
0,28
0,30
0,80
0,84
0,432
0,573
0,577
0,763
0,1155
0,2024
0,2197
1,2
1,3
1,4
1,5
1,10
1,16
1,31
1,49
1,67
1,90
1,103
1,222
1,233
1,244
1,253
1,379
1,709
1,1239
1,1411
1,1513
2,3
2,21
2,23
2,35
2,61
2,106
2,114
2,503
2,648
2,727
2,802
2,803
2,1165
2,2053
2,3431
2,3701
2,4588
3,4
3,9
3,19
3,35
3,50
3,138
3,236
3,279
3,342
3,620
3,1091
3,1846
3,2263
3,3475
4,5
4,6
4,7
4,9
4,20
4,78
4,82
4,166
4,179
4,230
4,696
4,848
4,1928
4,3008
5,6
5,8
5,15
5,16
5,18
5,27
5,52
5,104
5,117
5,214
5,242
5,967
5,1012
5,1078
5,1409
5,1553
6,7
6,8
6,11
6,12
6,32
6,34
6,44
6,68
6,119
6,226
6,231
6,619
6,865
7,12
7,20
7,38
7,45
7,112
7,343
7,358
7,675
7,1935
8,11
8,15
8,22
8,37
8,40
8,57
8,94
8,113
8,460
8,988
8,1072
8,1136
8,1784
8,2885
8,3322
8,3785
8,4475
9,19
9,36
9,48
9,66
9,82
9,145
9,352
9,363
9,399
9,544
9,567
9,580
9,677
9,755
9,918
9,1694
9,3031
9,3408
9,4657
10,13
10,14
10,17
10,49
10,70
10,173
10,328
10,1094
10,2370
10,2399
10,3512
10,4594
11,22
11,32
11,59
11,75
11,190
11,259
11,322
11,502
11,598
11,875
11,891
11,1255
12,38
12,46
12,68
12,149
12,154
12,200
12,284
12,427
12,699
12,1080
12,1455
12,2256
13,14
13,29
13,64
13,256
13,311
13,577
13,607
13,735
13,1832
13,2902
13,3109
13,4819
14,17
14,29
14,41
14,102
14,161
14,263
14,347
14,1001
14,1289
14,2996
14,3901
15,27
15,40
15,51
15,141
15,332
15,364
15,556
15,593
15,969
15,1963
15,2246
15,3349
16,18
16,31
16,33
16,39
16,42
16,152
16,291
16,292
16,294
16,479
16,761
16,921
16,1969
16,2347
17,102
17,118
17,173
17,416
17,456
17,1253
17,1258
17,1376
17,1723
17,2234
17,2381
17,3278
17,4423
17,4779
17,4809
18,33
18,53
18,56
18,104
18,162
18,791
18,1397
18,2160
18,2215
18,2534
18,3403
19,36
19,50
19,74
19,167
19,250
19,448
19,491
19,1709
19,3549
20,45
20,78
20,97
20,739
20,2835
20,2872
20,3032
20,3102
21,23
21,24
21,25
21,26
21,58
21,60
21,139
21,140
21,1005
21,1011
21,1368
22,37
22,43
22,190
22,289
22,1181
23,61
23,79
23,262
23,299
23,1005
23,1600
23,1650
23,2117
23,2157
23,3413
23,4407
23,4952
24,25
24,28
24,95
24,134
24,300
24,310
24,540
24,1536
24,3307
24,4208
25,26
25,98
25,150
25,310
25,623
25,2576
26,58
26,98
26,398
26,414
26,1027
26,1365
26,1797
26,3272
26,4014
27,51
27,52
27,100
27,132
27,181
27,213
27,324
27,331
27,392
27,421
27,482
27,679
27,768
27,931
27,1579
27,1909
27,2054
27,2220
28,30
28,95
28,128
28,366
28,1043
28,1451
28,2863
29,41
29,55
29,64
29,158
29,524
29,2115
29,4597
30,80
30,128
30,206
30,1137
30,1779
30,2538
30,4404
31,39
31,67
31,92
31,142
31,168
31,169
31,189
31,245
31,298
31,306
31,1306
31,2284
31,4015
32,34
32,59
32,85
32,101
32,156
32,170
32,372
32,1432
33,53
33,54
33,111
33,269
33,291
33,296
33,381
33,806
33,1345
33,2467
33,3885
33,4280
34,44
34,62
34,156
34,241
34,281
34,359
34,442
34,1195
34,1495
34,1692
34,2329
34,2603
34,2746
34,3248
34,4241
34,4444
35,106
35,279
35,337
35,839
35,1303
36,48
36,123
36,250
36,375
36,446
36,776
36,836
36,1748
36,1856
36,3495
37,43
37,57
37,72
37,110
37,412
37,2393
38,46
38,96
38,112
38,121
38,148
38,165
38,188
38,235
38,243
38,541
38,783
38,1865
38,1919
38,2218
38,3616
39,42
39,47
39,89
39,92
39,108
39,122
39,238
39,317
39,326
39,439
39,704
40,113
40,141
40,207
40,240
40,837
40,1141
40,1744
40,2448
40,3107
40,4957
41,55
41,63
41,65
41,105
41,161
41,178
41,219
41,868
41,940
41,1770
41,4374
42,47
42,76
42,152
42,172
42,295
42,436
42,1358
42,2434
42,3361
42,4585
43,110
43,217
43,289
43,314
43,536
43,569
43,1518
43,1761
43,4898
44,62
44,73
44,77
44,125
44,226
44,341
44,386
44,550
44,628
44,794
44,1025
44,2726
44,3732
45,343
45,377
45,739
46,96
46,149
46,757
46,1240
46,1336
46,2070
47,76
47,89
47,109
47,115
47,135
47,159
47,451
47,643
47,991
47,1716
48,66
48,69
48,123
48,267
48,277
48,287
48,478
48,561
48,930
48,1037
48,1210
48,1234
48,1450
48,1785
49,70
49,90
49,124
49,211
49,265
49,445
49,871
49,1509
49,2725
49,2760
49,3764
50,74
50,138
50,163
50,248
50,489
50,808
50,1587
50,2203
51,132
51,221
51,332
51,597
51,1930
51,3002
51,4125
51,4954
52,100
52,117
52,469
52,496
52,747
52,1017
52,3052
52,3286
52,3524
52,4221
52,4885
53,54
53,56
53,93
53,129
53,239
53,369
53,1849
53,3204
53,4774
54,93
54,111
54,184
54,187
54,644
54,1310
54,1486
54,1777
54,3798
55,63
55,88
55,183
55,255
55,835
56,129
56,144
56,162
56,247
56,790
56,872
56,3755
57,72
57,94
57,120
57,130
57,131
57,272
57,465
57,666
57,669
57,816
57,1948
58,60
58,414
58,419
58,592
58,844
58,2888
58,3882
59,75
59,81
59,85
59,99
59,185
59,543
59,775
59,1196
60,139
60,419
60,725
60,1117
60,1217
60,1476
60,1552
60,1768
60,3667
60,4102
60,4449
61,79
61,114
61,116
61,176
61,249
61,339
61,413
61,722
61,1304
61,1736
61,3157
61,4951
62,73
62,359
62,843
62,896
62,1293
62,2040
62,2871
63,65
63,71
63,88
63,177
63,405
63,454
63,646
63,858
63,1523
63,1629
63,3163
63,4235
64,158
64,204
64,256
64,312
64,385
64,594
64,604
64,888
64,1212
64,1246
64,1425
64,1593
64,2857
64,4889
65,71
65,105
65,266
65,447
65,529
65,753
65,1556
65,1721
65,1908
65,3084
65,3233
65,3641
66,69
66,83
66,87
66,145
66,146
66,367
66,575
66,576
66,728
66,945
66,995
66,1249
66,3375
67,233
67,975
67,1306
67,1879
67,3557
67,4135
67,4140
68,119
68,154
68,199
68,218
68,680
68,874
68,1049
68,1250
68,2639
68,3500
68,3545
68,3847
68,4260
69,83
69,277
69,549
69,633
69,780
69,1199
69,2599
69,2679
69,4984
70,124
70,227
70,328
70,443
70,766
71,405
71,425
71,529
71,1369
71,2515
71,2609
71,2792
71,3519
71,4714
72,412
72,666
72,1099
72,2669
73,77
73,86
73,133
73,137
73,160
73,175
73,348
73,896
73,946
73,1160
73,1171
73,1577
73,2681
74,167
74,489
74,1669
74,2299
74,2369
74,2736
74,4684
75,81
75,333
75,502
75,1166
75,1278
75,1668
75,2135
75,2948
75,3087
