step,max_distance,k_max,entropy
0,1,3,4.32842e-08
67,5,23,0.694646
134,7,23,2.90105e-12
201,10,25,4.32842e-08
268,10,52,1.29928e-07
335,13,59,1.09878
402,15,59,0.0154643
469,15,60,1.39054
536,18,60,3.80781
603,18,63,1.69934e-16
670,21,63,0.0284013
737,21,74,3.93331
804,21,74,0.0254204
871,21,74,2.90088e-12
938,22,84,0.693147
1005,22,84,0.693147
1072,25,84,3.66665
1139,25,84,3.4697
1206,25,84,3.85897e-20
1273,25,84,0.693147
1340,25,84,9.91119e-15
1407,25,84,4.01018
1474,25,84,5.10256e-16
1541,27,84,3.83233
1608,27,84,0.000998755
1675,27,84,1.10298e-10
1742,27,84,0.000499378
1809,27,84,0.706375
1876,27,84,0.000501846
1943,27,84,0.000499378
2010,28,84,1.33518e-10
2077,28,84,3.97469
2144,28,84,8.70355e-12
2211,28,84,2.1475e-10
2278,29,84,4.25215
2345,30,84,0.000499378
2412,32,84,0.000499421
2479,32,84,1.30114e-07
2546,32,84,2.49574e-10
2613,32,84,3.50774e-06
2680,34,84,4.26695
2747,36,84,0.000503015
2814,37,84,4.2242
2881,37,84,4.17938
2948,37,84,0.694896
3015,37,84,0.000499421
3082,37,84,0.000499378
3149,37,84,0.000499378
3216,37,84,0.718576
3283,37,84,0.002501
3350,37,84,4.72021e-06
3417,38,84,1.10944e-18
3484,38,84,1.69934e-16
3551,38,84,1.38667
3618,39,84,0.000998756
3685,39,84,1.94641
3752,39,84,1.09878
3819,39,84,2.82695e-14
3886,39,84,3.04131e-14
3953,39,84,0.693151
4020,39,84,0.738929
4087,39,84,1.74394e-11
4154,40,84,1.13331
4221,44,84,5.43144
4288,44,84,0.000508946
4355,44,84,0.00150813
4422,44,84,0.00100927
4489,44,84,1.10837e-05
4556,44,84,7.22494e-10
4623,44,84,1.10405e-05
4690,47,84,1.16503e-11
4757,50,84,1.09861
4824,50,84,5.61511
4891,50,84,8.15336e-10
4958,50,84,0.140153
5025,50,84,5.6042
5092,50,84,0.133328
5159,50,84,0.693153
5226,50,84,4.40619e-08
5293,50,84,9.64375e-21
5360,50,84,0.134306
5427,50,84,4.40851e-08
5494,50,84,4.72536e-14
5561,50,84,2.90122e-12
5628,50,84,4.32842e-08
5695,50,84,5.6191
5762,50,84,0.000511284
5829,50,84,5.62998
5896,51,84,0.000499378
5963,51,84,4.32842e-08
6030,51,84,5.85414e-12
6097,51,84,0.156223
6164,51,84,4.4233e-08
6231,51,84,5.78598
6298,51,84,5.78292
6365,51,84,8.75289e-08
6432,51,84,5.81031
6499,51,84,0.000499378
6566,51,84,1.42984
6633,51,84,5.34966e-25
6700,51,84,3.32788e-18
6767,51,84,0.693147
6834,51,84,1.82157
6901,51,84,2.90156e-12
6968,51,84,0.693147
7035,51,84,5.94488
7102,51,84,0.693397
7169,51,84,0.00151519
7236,51,84,0.789995
7303,51,84,5.9835
7370,51,84,0.00351217
7437,53,84,8.65714e-08
7504,53,84,0.000499422
7571,53,84,1.09895
7638,53,84,1.7004e-16
7705,53,84,0.219546
7772,53,84,0.2157
7839,53,84,6.11785
7906,53,84,0.00151692
7973,54,84,4.32843e-08
8040,54,84,2.22292
8107,54,84,0.693397
8174,54,84,1.38667
8241,54,84,0.00401549
8308,54,84,2.20371e-05
8375,54,84,0.000521154
8442,59,84,0.821341
8509,59,84,6.26142
8576,59,84,8.87765e-14
8643,59,84,6.23828
8710,59,84,1.09878
8777,59,84,0.00152047
8844,59,84,6.23442
8911,59,84,8.79058e-12
8978,59,84,2.12152e-05
9045,59,84,0.237791
9112,59,84,6.18422
9179,59,84,1.65779
9246,59,84,0.244017
9313,59,84,2.1302e-05
9380,59,84,0.00201894
9447,59,84,6.22074
9514,59,84,2.11722e-05
9581,59,84,1.4073e-09
9648,59,84,0.235401
9715,59,84,0.000520462
9782,59,84,6.20277
9849,59,84,0.693397
9916,59,84,1.83357
9983,59,84,0.000999146
