step,max_distance,k_max,entropy
0,1,3,0.296476
67,3,22,2.75305
134,5,33,3.84574
201,6,38,4.19577
268,6,40,3.66406
335,6,48,3.32615
402,6,50,4.58326
469,6,50,4.57687
536,6,50,4.87172
603,7,51,4.9573
670,7,51,5.08326
737,8,51,5.12061
804,9,51,5.0294
871,9,51,5.47598
938,9,51,5.64557
1005,10,53,5.66781
1072,10,53,5.7791
1139,10,53,5.75505
1206,10,53,5.71322
1273,10,54,5.97178
1340,10,56,5.58048
1407,11,61,5.47586
1474,11,64,5.95166
1541,11,64,5.68175
1608,11,64,5.9547
1675,11,64,6.1519
1742,11,65,6.15296
1809,11,66,5.91307
1876,11,68,5.92458
1943,11,68,5.92208
2010,11,68,6.07951
2077,12,68,6.24116
2144,12,68,6.31728
2211,12,68,6.17182
2278,12,69,5.88306
2345,12,71,6.34614
2412,12,71,6.39227
2479,12,71,6.45984
2546,12,71,6.53786
2613,12,71,6.34901
2680,12,71,6.41368
2747,12,71,6.31697
2814,12,71,6.27554
2881,12,71,6.35761
2948,12,71,6.38674
3015,12,71,6.73392
3082,12,71,6.70884
3149,12,71,6.5029
3216,12,71,6.25287
3283,12,71,6.62522
3350,12,71,6.49451
3417,12,71,6.85376
3484,13,71,6.77298
3551,13,71,6.83924
3618,13,71,6.97619
3685,13,71,6.96772
3752,13,71,6.90897
3819,13,71,6.955
3886,13,71,6.99466
3953,13,71,6.9664
4020,13,71,6.8828
4087,14,71,6.92836
4154,14,71,7.06528
4221,14,71,6.92233
4288,14,71,7.04639
4355,14,71,6.92508
4422,14,71,7.05782
4489,14,71,6.9757
4556,14,71,7.04434
4623,15,71,6.72552
4690,15,71,7.08556
4757,15,71,6.91506
4824,15,71,6.99704
4891,15,71,6.89395
4958,15,71,7.00128
