Node,Curvature
0,-2.66667
1,-2.33333
2,-2.16667
3,-1.83333
4,-2
5,-2.33333
6,-1.83333
7,-0.833333
8,-1.66667
9,-2.16667
10,-1.66667
11,-0.5
12,-2.83333
13,-0.166667
14,-0.666667
15,-1.66667
16,-1.33333
17,-2
18,-1.16667
19,-0.833333
20,-1.33333
21,-0.833333
22,-0.166667
23,-1
24,-1.33333
25,-1
26,-0.333333
27,-0.333333
28,-1
29,-1.5
30,-1.16667
31,-1
32,-0.666667
33,0.166667
34,-1.66667
35,-0.833333
36,-0.166667
37,-1.83333
38,-1.66667
39,-0.833333
40,-2
41,-1
42,0
43,-1.5
44,-0.5
45,-1.5
46,-1.33333
47,-1
48,-0.333333
49,-0.833333
50,-0.833333
51,-1.16667
52,-1.33333
53,-1.83333
54,-1.33333
55,-0.5
56,-0.666667
57,-0.5
58,-0.833333
59,-0.5
60,-0.333333
61,-1.16667
62,-0.833333
63,-0.333333
64,-0.833333
65,-1.33333
66,-1.66667
67,-0.333333
68,-1.5
69,-2.33333
70,-0.5
71,-1.16667
72,-1.16667
73,-1
74,-1
75,-0.833333
76,-0.833333
77,-0.166667
78,-2.16667
79,-0.166667
80,-1
81,-0.5
82,-0.5
83,-1.33333
84,-0.833333
85,-0.166667
86,-0.333333
87,-1.16667
88,-1
89,-0.5
90,-1
91,-0.333333
92,-0.5
93,-1.16667
94,-1.33333
95,-1.16667
96,-1.16667
97,-0.833333
98,-0.166667
99,-1
100,-0.833333
101,-0.5
102,-0.666667
103,-0.166667
104,-0.666667
105,-0.5
106,-0.833333
107,-0.833333
108,0
109,-0.333333
110,0.166667
111,-0.333333
112,-0.5
113,-0.833333
114,-0.666667
115,-1.83333
116,-0.333333
117,-0.666667
118,0.166667
119,-1
120,-0.333333
121,-0.5
122,0
123,-0.5
124,-1
125,-0.333333
126,-0.666667
127,-0.166667
128,-0.666667
129,-0.666667
130,-0.5
131,-0.5
132,-0.5
133,-1
134,-1
135,-0.333333
136,-0.5
137,-1.66667
138,-0.666667
139,-0.5
140,-1
141,-0.666667
142,-1
143,0
144,-1
145,0
146,-0.833333
147,-0.5
148,-0.5
149,-1.16667
150,-0.5
151,0
152,-0.5
153,-1
154,-0.833333
155,0
156,-0.333333
157,-0.833333
158,-0.666667
159,-1
160,-0.833333
161,-0.166667
162,-1.5
163,-0.166667
164,-0.833333
165,-1
166,-0.833333
167,-0.166667
168,-1.16667
169,-0.666667
170,-0.666667
171,-0.5
172,0.166667
173,-0.333333
174,-1.16667
175,-1.16667
176,-0.833333
177,-1.16667
178,-1.16667
179,-0.666667
180,-0.333333
181,-0.333333
182,-0.166667
183,-0.166667
184,-0.166667
185,-0.5
186,-0.833333
187,-0.333333
188,-0.333333
189,-0.666667
190,-0.5
191,-1.16667
192,-1.16667
193,-0.5
194,-0.666667
195,-1
196,-0.333333
197,-0.166667
198,-0.5
199,-0.666667
200,-1.33333
201,-0.333333
202,-0.5
203,-0.333333
204,-1.5
205,-0.5
206,-1
207,-0.333333
208,-0.333333
209,-0.5
210,-0.5
211,-0.666667
212,-0.166667
213,-0.333333
214,-0.5
215,-0.5
216,-0.333333
217,-0.166667
218,-1
219,-0.5
220,-0.5
221,-0.333333
222,-1
223,-1
224,-1
225,-0.5
226,-1.16667
227,-0.333333
228,-0.666667
229,-0.166667
230,-0.333333
231,-1
232,0
233,-0.333333
234,-0.833333
235,-0.5
236,-0.166667
237,0
238,-0.166667
239,0
240,-0.5
241,-0.166667
242,-0.5
243,0
244,-0.833333
245,-0.166667
246,-0.5
247,-0.333333
248,-0.833333
249,-0.5
250,0
251,-1.16667
252,0
253,-0.666667
254,-0.666667
255,-0.5
256,-0.333333
257,-0.833333
258,-0.5
259,-0.5
260,-0.833333
261,0.166667
262,0
263,-0.166667
264,-0.666667
265,-0.833333
266,-0.666667
267,-0.333333
268,-0.5
269,-0.5
270,-0.166667
271,-0.5
272,-0.166667
273,-1
274,0
275,-0.166667
276,-1.5
277,-0.166667
278,-1
