step,max_distance,k_max,entropy
0,1,3,1.23196
67,2,62,3.94038
134,2,116,4.41997
201,2,163,4.84655
268,2,211,5.06331
335,3,257,5.2332
402,3,301,5.36957
469,3,351,5.49949
536,3,399,5.60376
603,3,444,5.65332
670,3,492,5.72423
737,3,536,5.79372
804,3,585,5.87602
871,3,622,5.92741
938,3,667,5.99661
1005,3,714,6.04194
1072,3,770,6.10062
1139,3,819,6.11638
1206,3,863,6.18422
1273,3,901,6.24677
1340,3,946,6.25713
1407,3,987,6.29495
1474,3,1034,6.32934
1541,3,1073,6.34928
1608,3,1123,6.36564
1675,3,1172,6.39234
1742,3,1220,6.4161
1809,3,1270,6.4368
1876,3,1314,6.46083
1943,3,1360,6.4844
2010,3,1400,6.50313
2077,3,1443,6.51756
2144,3,1485,6.54127
2211,3,1536,6.56731
2278,3,1578,6.58441
2345,3,1622,6.61209
2412,3,1665,6.63807
2479,3,1706,6.66134
