Node,Curvature
0,-14.6667
1,-1.33333
2,0
3,-0.666667
4,0
5,0
6,-0.333333
7,-0.166667
8,0
9,-1.83333
10,-0.833333
11,0.166667
12,-1.16667
13,-0.333333
14,0
15,-2.5
16,0
17,0.166667
18,0.166667
19,0
20,-0.166667
21,0.166667
22,0.166667
23,0
24,0.166667
25,0.333333
26,0
27,0.166667
28,0.166667
29,0.166667
30,0.166667
31,-0.333333
32,-1.66667
33,-0.5
34,-0.5
35,0.166667
36,0.166667
37,-0.166667
38,-0.666667
39,-0.5
40,-0.833333
41,-0.166667
42,0.333333
43,-0.166667
44,0.333333
45,-0.166667
46,-0.666667
47,-2
48,-0.166667
49,0.166667
50,0
51,0
52,-0.333333
53,-0.666667
54,-0.166667
55,0.166667
56,0.333333
57,-0.166667
58,0.166667
59,0.166667
60,-0.166667
61,-0.333333
62,-0.333333
63,0
64,0.166667
65,0.166667
66,-1.83333
67,0.166667
68,0.166667
69,-1.83333
70,0
71,-1.5
72,-2.66667
73,-0.333333
74,0.166667
75,-1.33333
76,-1.5
77,0
78,-0.166667
79,-0.166667
80,0.166667
81,0.166667
82,0
83,-0.166667
84,-2
85,-0.333333
86,-1.66667
87,-3.83333
88,-0.5
89,0.166667
90,-0.166667
91,-0.333333
92,0.333333
93,0.166667
94,-0.666667
95,0
96,-2.16667
97,0.166667
98,0
99,-0.666667
100,-0.333333
101,0.166667
102,-0.166667
103,0
104,0.166667
105,0
106,-0.166667
107,0
108,-0.833333
109,0
110,0
111,0
112,-0.5
113,0.333333
114,-2
115,-0.666667
116,-2
117,0
118,0.333333
119,-0.166667
120,-0.5
121,-0.666667
122,0.166667
123,-0.166667
124,-0.333333
125,0.333333
126,-0.833333
127,-0.166667
128,0.333333
129,-0.166667
130,0.166667
131,0.333333
132,-0.5
133,-0.666667
134,0.166667
135,-1.83333
136,-0.333333
137,-0.5
138,0
139,-1.33333
140,0.333333
141,-0.166667
142,-0.333333
143,0.333333
144,-0.333333
145,0.333333
146,-2.16667
147,0
148,-0.5
149,0.166667
150,0.333333
151,0.333333
152,0.166667
153,0.333333
154,-0.333333
155,-0.5
156,-1.16667
157,0
158,-0.166667
159,0.166667
160,-4.66667
161,0
162,-0.833333
163,-0.666667
164,-1.33333
165,-1.33333
166,-0.833333
167,-1.33333
168,-0.166667
169,-0.666667
170,-0.166667
171,-0.5
172,0
173,0.166667
174,0
175,0.333333
176,-1.66667
177,0
178,-0.833333
179,0.166667
180,-0.166667
181,0
182,0.166667
183,0
184,0.166667
185,0.333333
186,0
187,-0.666667
188,0.166667
189,-1
190,-0.333333
191,0
192,0.166667
193,0
194,0.166667
195,0.166667
196,0.333333
197,0.333333
198,0
199,-0.333333
200,-0.166667
201,0.166667
202,-0.166667
203,0.166667
204,-3.5
205,0.333333
206,-0.5
207,-0.5
208,-0.5
209,0
210,-0.333333
211,0
212,0.333333
213,0
214,0.166667
215,0.166667
216,0.166667
217,0.166667
218,0.166667
219,0
220,-0.833333
221,0
222,0.166667
223,-0.833333
224,0.166667
225,0.166667
226,-0.5
227,0.166667
228,-1
229,0.333333
230,-1.16667
231,-1.16667
232,-0.666667
233,-1
234,-0.333333
235,-1.83333
236,-0.166667
237,-0.333333
238,0
239,0.166667
240,0
241,0.333333
242,0
243,0.333333
244,0.166667
245,-0.166667
246,-0.166667
247,0
248,0.166667
249,0
250,0
251,-1
252,-0.166667
253,0.166667
254,0.166667
255,0
256,0
257,-1.83333
258,0
259,-0.166667
