step,max_distance,k_max,entropy
0,1,3,0.040679
67,4,38,5.02578e-06
134,4,48,0.318069
201,9,48,0.714598
268,11,65,1.2291e-06
335,13,65,1.74276
402,13,65,1.05543
469,16,65,3.37414
536,16,65,3.65747
603,20,65,2.03536
670,25,65,0.0830726
737,29,65,0.0749235
804,31,65,4.30168
871,32,65,0.000286837
938,32,65,1.2458e-05
1005,32,65,0.114593
1072,32,65,0.0753272
1139,32,65,1.97842
1206,32,65,1.9673
1273,32,65,0.034772
1340,32,65,1.79053
1407,32,65,4.19366
1474,32,65,0.734459
1541,32,65,0.0315816
1608,32,65,0.0407111
1675,32,65,4.43767
1742,32,65,2.27871
1809,32,65,0.12527
1876,32,65,0.0493166
1943,32,65,0.042647
2010,33,65,1.13911
2077,34,65,4.83503
2144,34,65,0.0869419
2211,34,65,1.12596
2278,34,65,0.761749
2345,34,65,0.783025
2412,34,65,0.0417844
2479,36,65,2.57949
2546,36,65,2.89216e-09
2613,36,65,3.20033
2680,36,65,1.64101e-13
2747,36,65,0.0770703
2814,36,65,1.47119e-09
2881,36,65,2.88081
2948,36,65,2.86916
3015,36,65,0.000499436
3082,37,65,0.00073677
3149,37,65,5.17679
3216,37,65,0.000510567
3283,37,65,0.15756
3350,37,65,5.27243
3417,37,65,3.43105
3484,37,65,2.70165
3551,37,65,2.71105
3618,37,65,0.00429527
3685,37,65,5.28955e-06
3752,37,65,3.29949
3819,37,65,3.13093
3886,37,65,0.0402422
3953,37,65,1.08996
4020,37,65,0.234
4087,37,65,3.1958
4154,37,65,5.6461
4221,37,65,3.25773
4288,37,65,5.72132
4355,37,65,3.37928
4422,38,65,3.26135
4489,38,65,0.0401796
4556,38,65,2.67991e-05
4623,39,65,0.0808949
4690,39,65,3.92879
4757,39,65,4.5025
4824,39,65,3.66432
4891,39,65,0.695382
4958,39,65,3.40552
5025,39,65,2.75728e-05
5092,39,65,0.845216
5159,39,65,3.43542
5226,40,65,3.4345
5293,40,65,3.42733
5360,41,65,3.38832e-05
5427,42,65,0.00160156
5494,42,65,0.356912
5561,42,65,0.498073
5628,42,65,4.73283
5695,42,65,3.92644
5762,42,65,0.0401799
5829,42,65,0.0424544
5896,42,65,0.736207
5963,42,65,0.925427
6030,42,65,3.60817
6097,42,65,4.47475
6164,42,65,2.30818e-07
6231,42,65,0.0441353
6298,42,65,1.29723
6365,42,65,1.49613
6432,42,65,3.72683
6499,42,65,0.0433144
6566,42,65,0.0402331
6633,42,65,3.94162
6700,42,65,4.19474
6767,42,65,3.98704
6834,42,65,5.15498e-06
6901,42,65,0.0039114
6968,42,65,0.696141
7035,42,65,1.37758
7102,42,65,4.08091
7169,42,65,4.89927e-06
7236,42,65,0.00470758
7303,42,65,4.52643
7370,42,65,0.00529108
7437,42,65,0.716939
7504,42,65,0.695319
7571,42,65,5.16756
7638,42,65,0.359795
7705,42,65,4.16313
7772,42,65,4.1734
7839,42,65,0.583401
7906,42,65,0.040754
7973,42,65,6.15141e-05
8040,42,65,4.95978
8107,42,65,4.22486
8174,42,65,4.34849
8241,42,65,0.767502
8308,42,65,0.599642
8375,42,65,0.7191
8442,42,65,4.11787
8509,42,65,0.839812
8576,42,65,4.31545
8643,42,65,9.83521e-06
8710,42,65,4.34401
8777,42,65,0.00687534
8844,42,65,5.98927e-07
8911,42,65,4.94555e-06
8978,42,65,0.000559889
9045,42,65,0.495019
9112,42,65,8.66023e-08
9179,42,65,4.31383
9246,42,65,0.0477037
9313,42,65,6.70668
9380,42,65,1.54686
9447,43,65,0.000998762
9514,43,65,4.26314
9581,43,65,4.48953
9648,43,65,0.481915
9715,43,65,4.76963
9782,43,65,5.72427e-05
9849,43,65,0.0401801
9916,43,65,6.08815
9983,43,65,4.04555e-07
