step,max_distance,k_max,entropy
0,1,3,0.730668
67,4,17,0.0488461
134,4,39,2.54478
201,5,48,4.05707
268,6,48,2.88415
335,6,48,4.16385
402,6,49,4.01871
469,7,53,4.08118
536,7,57,4.25585
603,8,63,4.3032
670,8,64,4.42563
737,8,75,4.37543
804,8,76,1.26343
871,10,76,4.79522
938,10,77,4.80703
1005,10,77,5.02974
1072,12,77,4.86278
1139,13,77,2.75047
1206,13,84,4.69673
1273,13,87,4.768
1340,13,89,4.26993
1407,13,89,4.28514
1474,13,90,4.86385
1541,13,90,5.53657
1608,14,90,5.84831
1675,14,90,5.74881
1742,14,90,5.28722
1809,14,94,4.63665
1876,14,94,5.0727
1943,16,97,5.39682
2010,16,103,5.40111
2077,16,105,4.85881
2144,17,105,5.54845
2211,17,105,5.9274
2278,19,105,5.58522
2345,20,105,5.52688
2412,20,105,5.36097
2479,20,105,5.99598
2546,20,107,5.82413
2613,20,109,6.05694
2680,20,109,3.94684
2747,20,109,5.62429
2814,20,111,5.07347
2881,20,114,6.0902
2948,20,116,5.07603
3015,20,118,5.19185
3082,20,119,6.07945
3149,20,121,6.21004
3216,20,123,6.32017
3283,20,123,6.38106
3350,20,123,5.99468
3417,20,123,6.22644
3484,20,123,5.69833
3551,20,123,6.09449
3618,20,123,6.03898
3685,20,123,5.83987
3752,20,123,6.35738
3819,20,123,6.40588
3886,20,123,6.21341
3953,20,123,6.56114
4020,20,123,6.54886
4087,20,123,5.60902
4154,20,123,6.27435
4221,20,123,4.89527
4288,20,125,6.05655
4355,20,125,5.96297
4422,20,125,6.52765
4489,20,125,6.08732
4556,20,125,5.88654
4623,20,125,6.54422
4690,20,125,6.36397
4757,20,125,5.19697
4824,20,125,6.49315
4891,20,126,6.56121
4958,20,126,5.0761
5025,20,126,6.33415
5092,20,126,6.43259
5159,21,126,6.76889
5226,21,126,6.77311
5293,21,126,6.7001
5360,21,126,6.40395
5427,21,126,6.56414
5494,21,126,6.74702
5561,21,126,6.73128
5628,21,126,6.69367
5695,21,126,6.32709
5762,21,126,6.70331
5829,21,126,6.28242
5896,21,126,6.87144
5963,21,126,6.66752
6030,21,126,6.40848
6097,21,126,6.26443
6164,21,126,6.86985
6231,21,126,6.37448
6298,21,126,6.79516
6365,21,126,6.8292
6432,21,126,6.40887
6499,21,126,6.76466
6566,21,126,6.61239
6633,21,126,6.71179
6700,21,126,6.46566
6767,21,126,6.51718
6834,21,126,6.2946
6901,21,126,6.90435
6968,21,126,7.0355
7035,23,126,6.64322
7102,23,126,5.64225
7169,23,126,6.70092
7236,23,126,6.60796
7303,23,126,6.96572
7370,23,126,6.75224
7437,23,126,6.48988
7504,23,126,6.9917
7571,23,126,4.58842
7638,23,126,6.88801
7705,23,126,6.99831
7772,23,126,6.55633
7839,23,126,6.90032
7906,23,126,6.60602
7973,23,126,7.04319
8040,23,126,6.51335
8107,23,126,6.56651
8174,23,126,6.72361
8241,23,126,6.86561
8308,23,126,5.78867
8375,23,126,4.948
8442,23,126,6.90034
8509,23,126,6.98197
8576,23,126,6.93828
8643,23,126,6.7929
8710,23,126,6.75768
8777,23,126,6.38412
8844,23,126,6.99298
8911,23,126,7.25994
8978,23,126,7.27989
9045,23,126,7.32716
9112,23,126,7.24919
9179,23,126,7.38133
9246,23,126,7.25674
9313,23,126,7.28776
9380,23,126,7.16019
9447,23,126,6.85307
9514,23,126,7.3493
9581,23,126,7.10665
9648,23,126,6.94758
9715,23,126,7.31034
9782,23,126,6.95046
9849,23,126,7.22408
9916,23,126,7.12127
9983,23,126,7.05925
