step,max_distance,k_max,entropy
0,1,3,1.3838
67,4,12,4.19079
134,5,15,4.84602
201,6,16,5.24875
268,7,18,5.53414
335,7,18,5.7592
402,7,18,5.94449
469,7,20,6.099
536,8,22,6.22705
603,8,24,6.34373
670,8,24,6.45047
737,8,24,6.54081
804,8,25,6.63223
871,8,25,6.71206
938,9,25,6.78326
1005,9,25,6.85014
1072,9,26,6.91517
1139,9,26,6.97611
1206,9,26,7.0324
1273,9,26,7.08671
1340,9,26,7.13801
1407,9,26,7.18569
1474,9,26,7.2322
1541,9,26,7.27678
1608,9,26,7.32065
1675,9,26,7.36087
1742,9,26,7.40033
1809,10,26,7.43893
1876,10,26,7.47619
1943,10,26,7.51075
2010,10,26,7.54439
2077,10,26,7.57661
2144,10,26,7.60805
2211,10,26,7.63844
2278,10,27,7.66847
2345,10,27,7.69761
2412,10,27,7.72457
2479,10,27,7.75224
2546,10,27,7.77907
2613,10,27,7.80521
2680,10,27,7.8299
2747,10,27,7.85452
2814,10,27,7.87876
2881,10,27,7.90115
2948,10,27,7.92481
3015,10,27,7.94622
3082,10,27,7.96798
3149,10,27,7.98917
3216,10,27,8.01084
3283,10,27,8.03181
3350,10,27,8.0517
3417,10,27,8.07165
3484,10,27,8.09083
3551,10,27,8.10952
3618,10,27,8.12867
3685,10,27,8.14691
3752,10,27,8.16466
3819,10,27,8.18184
3886,10,27,8.19937
3953,11,27,8.21623
4020,11,27,8.23304
4087,11,27,8.24957
4154,11,27,8.26583
4221,11,27,8.28232
4288,11,27,8.2986
4355,11,27,8.31401
4422,11,27,8.32942
4489,11,27,8.34416
4556,11,27,8.3588
4623,11,27,8.37347
4690,11,27,8.38792
4757,11,27,8.40216
4824,11,27,8.41704
4891,11,27,8.43061
4958,11,27,8.44433
5025,11,27,8.45739
5092,11,27,8.47116
5159,11,27,8.48443
5226,11,27,8.49758
5293,12,27,8.51003
5360,12,27,8.52279
5427,12,27,8.53524
5494,12,27,8.54761
5561,12,27,8.55979
5628,12,27,8.57163
5695,12,27,8.58368
5762,12,27,8.59536
5829,12,27,8.607
5896,12,27,8.61819
5963,12,27,8.62902
6030,12,27,8.64
6097,12,27,8.65107
6164,12,27,8.66195
6231,12,27,8.67276
6298,12,27,8.6836
6365,12,27,8.6941
6432,12,27,8.70414
6499,12,27,8.71458
6566,12,27,8.72464
6633,12,27,8.7346
6700,12,27,8.74464
6767,12,27,8.7547
6834,12,27,8.7646
6901,12,27,8.77453
6968,12,27,8.78396
7035,12,27,8.79316
7102,12,27,8.8025
7169,12,27,8.81191
7236,12,27,8.8212
7303,12,27,8.83068
7370,12,27,8.83955
7437,12,27,8.84848
7504,12,27,8.8574
7571,12,27,8.86647
7638,12,27,8.87558
7705,12,27,8.88446
7772,12,27,8.89291
7839,12,27,8.90131
7906,12,27,8.90961
7973,12,27,8.91799
8040,12,27,8.92657
8107,12,27,8.93515
8174,12,27,8.94345
8241,12,27,8.95167
8308,12,27,8.95977
8375,12,27,8.96776
8442,12,27,8.97587
8509,12,28,8.98363
8576,12,28,8.99143
8643,12,28,8.99917
8710,12,28,9.00707
8777,12,28,9.01469
8844,12,28,9.02234
8911,12,28,9.02981
8978,12,28,9.0374
9045,12,28,9.04496
9112,12,28,9.05254
9179,12,28,9.05994
9246,12,28,9.06713
9313,12,28,9.07437
9380,12,28,9.08162
9447,12,28,9.08867
9514,12,28,9.0957
9581,12,28,9.10273
9648,12,28,9.10998
9715,12,28,9.11698
9782,12,28,9.12388
9849,12,28,9.13094
9916,12,28,9.13775
9983,12,28,9.14444
