step,max_distance,k_max,entropy
0,1,3,0.622383
67,5,27,1.74536
134,7,34,1.52258
201,10,34,1.34179
268,10,34,3.76502
335,10,34,2.40625
402,11,34,4.40484
469,11,34,4.53335
536,12,34,4.73646
603,12,34,1.59888
670,12,34,4.50462
737,12,34,4.99163
804,12,34,5.17533
871,12,34,4.02061
938,13,34,5.22892
1005,13,34,5.0586
1072,13,34,5.40197
1139,13,34,5.31915
1206,13,34,4.86971
1273,14,34,4.95772
1340,14,34,5.13912
1407,14,34,5.49531
1474,14,34,5.62034
1541,14,34,5.22413
1608,14,34,5.39387
1675,14,34,5.45952
1742,14,34,2.88434
1809,14,34,5.03175
1876,14,34,5.0903
1943,14,34,5.44718
2010,15,34,5.76646
2077,15,34,5.75069
2144,16,35,5.47153
2211,16,35,5.6683
2278,16,35,5.61879
2345,16,35,2.14374
2412,16,35,5.079
2479,16,35,6.1052
