step,max_distance,k_max,entropy
0,1,3,3.37531e-06
67,2,50,0.0413838
134,2,116,0.38192
201,2,183,0.393696
268,2,248,0.501347
335,2,313,0.532788
402,2,377,0.532214
469,2,441,0.537804
536,2,504,0.547778
603,2,567,0.596697
670,2,629,1.25275
737,3,651,1.25456
804,3,667,1.17606
871,3,679,1.12614
938,3,716,1.09833
1005,3,752,1.08625
1072,3,786,1.13554
1139,3,822,1.14523
1206,3,866,1.11962
1273,3,892,0.550457
1340,3,892,0.224572
1407,3,894,0.147496
1474,3,894,0.109944
1541,3,895,0.0896913
1608,3,924,0.0752572
1675,3,991,0.0657559
1742,3,1058,0.0583864
1809,3,1125,0.0523135
1876,3,1192,0.0474395
1943,3,1259,0.043911
2010,3,1326,0.0409622
2077,3,1393,0.0380637
2144,3,1460,0.0355734
2211,3,1527,0.0337446
2278,3,1594,0.0318239
2345,3,1661,0.0304849
2412,3,1728,0.0289517
2479,3,1795,0.0275643
2546,3,1862,0.0263111
2613,3,1929,0.0252487
2680,3,1996,0.0242042
2747,3,2063,0.023704
2814,3,2130,0.0228118
2881,3,2197,0.0221944
2948,3,2264,0.0400108
3015,3,2331,0.0388697
3082,3,2398,0.0378532
3149,3,2465,0.0367201
3216,3,2532,0.0390112
3283,3,2599,0.0380574
3350,3,2666,0.0373201
3417,3,2733,0.036469
3484,3,2800,0.035506
3551,3,2867,0.0345954
3618,3,2934,0.0337329
3685,3,3001,0.0329148
3752,3,3068,0.0321376
3819,3,3135,0.0440399
3886,3,3202,0.055513
3953,3,3268,0.0570129
4020,3,3335,0.0558022
4087,3,3402,0.0546447
4154,3,3469,0.0535358
4221,3,3536,0.0524746
4288,3,3602,0.0536802
4355,3,3669,0.0526638
4422,3,3736,0.0516874
4489,3,3803,0.0529554
4556,3,3870,0.0562527
4623,3,3937,0.0553793
4690,3,4004,0.0563593
4757,3,4071,0.055623
4824,3,4137,0.0567369
4891,3,4204,0.0577264
4958,3,4271,0.0585655
