step,max_distance,k_max,entropy
0,1,3,1.38528
67,5,11,4.26179
134,5,12,4.92645
201,6,12,5.32222
268,7,13,5.60498
335,7,13,5.8252
402,7,14,6.00557
469,8,14,6.15834
536,8,14,6.29082
603,9,14,6.40776
670,9,14,6.51246
737,9,14,6.60724
804,9,14,6.69383
871,9,15,6.77345
938,9,15,6.84724
1005,9,15,6.916
1072,10,16,6.98029
1139,10,17,7.04071
1206,10,17,7.09767
1273,10,17,7.15157
1340,10,17,7.2027
1407,10,17,7.25134
1474,10,17,7.29774
1541,10,17,7.34209
1608,10,17,7.38454
1675,10,17,7.42526
1742,10,17,7.4644
1809,10,17,7.50206
1876,10,19,7.53836
1943,10,19,7.57339
2010,10,19,7.60722
2077,10,19,7.63994
2144,10,19,7.67163
2211,10,19,7.70234
2278,10,19,7.73214
2345,10,19,7.76108
2412,10,19,7.78919
2479,10,19,7.81655
2546,10,19,7.84318
2613,10,19,7.86911
2680,10,19,7.89439
2747,10,19,7.91905
2814,10,19,7.94311
2881,10,19,7.96661
2948,10,19,7.98957
3015,10,19,8.01201
3082,10,19,8.03396
3149,10,19,8.05545
3216,10,19,8.07648
3283,10,19,8.09707
3350,10,19,8.11724
3417,10,19,8.13703
3484,10,19,8.15642
3551,10,19,8.17545
3618,10,19,8.19412
3685,10,19,8.21245
3752,11,19,8.23044
3819,11,19,8.24812
3886,11,19,8.2655
3953,11,19,8.28257
4020,11,19,8.29936
4087,11,19,8.31588
4154,11,19,8.33213
4221,11,19,8.34811
4288,11,19,8.36384
4355,11,20,8.37933
4422,11,20,8.39459
4489,11,20,8.40961
4556,11,20,8.42442
4623,11,20,8.439
4690,11,20,8.45338
4757,11,20,8.46755
4824,11,20,8.48152
4891,11,20,8.49531
4958,11,20,8.5089
