step,max_distance,k_max,entropy
0,1,3,0.365414
67,5,19,2.42891
134,7,25,0.0179871
201,9,30,0.0103619
268,9,43,0.0273021
335,9,43,0.127154
402,10,43,2.97312
469,11,60,4.04539
536,11,60,0.0142812
603,12,60,2.32685
670,13,60,4.15238
737,13,60,3.94678
804,13,60,4.62797
871,13,60,4.66012
938,14,60,0.372628
1005,14,60,4.47625
1072,14,60,4.09561
1139,14,60,0.808748
1206,14,60,4.15384
1273,14,60,4.20858
1340,14,60,4.32743
1407,14,60,0.184478
1474,14,60,4.8756
1541,15,60,0.920101
1608,15,60,3.2104
1675,15,60,4.97519
1742,16,60,4.73034
1809,16,60,4.72987
1876,16,60,5.0515
1943,16,60,0.100732
2010,16,60,3.47699
2077,16,60,1.46714
2144,16,60,4.71164
2211,16,60,4.68575
2278,19,60,4.88148
2345,19,60,3.90537
2412,19,60,4.79602
2479,19,60,5.07742
2546,19,60,4.09122
2613,19,60,1.81659
2680,19,60,0.400042
2747,19,60,0.0463047
2814,19,60,3.74545
2881,19,60,5.1403
2948,19,60,1.98496
3015,19,60,1.68503
3082,19,60,4.24918
3149,19,60,5.74773
3216,19,60,5.48638
3283,21,60,3.93789
3350,21,60,5.5225
3417,21,60,5.34541
3484,21,60,2.1316
3551,21,60,2.3003
3618,21,60,2.36471
3685,21,60,4.26404
3752,21,60,5.58666
3819,21,60,2.59075
3886,21,60,4.36627
3953,21,60,5.66551
4020,21,60,4.81959
4087,21,60,5.71304
4154,21,60,2.44473
4221,21,60,0.668555
4288,21,60,2.68867
4355,21,60,4.46369
4422,21,60,4.88398
4489,21,60,4.96471
4556,21,60,0.782804
4623,21,60,5.47565
4690,21,60,5.59656
4757,21,60,4.32621
4824,22,60,0.0900415
4891,22,60,4.99365
4958,24,60,4.9389
5025,24,60,5.02418
5092,24,60,5.84681
5159,24,60,5.99641
5226,24,60,5.16962
5293,24,60,5.16824
5360,24,60,5.20502
5427,24,60,5.76799
5494,24,60,0.0349769
5561,24,60,5.09614
5628,24,60,4.7986
5695,24,60,5.80907
5762,24,60,4.19616
5829,24,60,5.86
5896,24,63,4.53829
5963,24,63,5.62852
6030,24,63,5.20541
6097,24,63,5.23597
6164,24,73,4.82979
6231,24,73,2.90866
6298,24,73,5.74712
6365,24,73,5.82393
6432,24,73,3.05054
6499,24,73,5.24901
6566,24,73,5.66756
6633,24,73,5.32979
6700,24,73,5.3095
6767,24,73,0.153655
6834,24,73,3.16696
6901,24,73,5.12795
6968,24,73,3.12099
7035,24,73,5.11666
7102,24,76,5.42056
7169,24,77,4.89258
7236,24,81,5.13571
7303,24,89,5.37894
7370,24,90,3.00635
7437,24,90,5.36383
7504,24,90,3.5583
7571,24,90,5.45774
7638,24,90,5.59519
7705,24,90,5.29606
7772,24,90,3.45407
7839,24,90,6.01779
7906,24,90,4.86425
7973,24,90,1.41152
8040,24,90,5.70679
8107,24,90,3.02519
8174,24,90,2.8572
8241,24,90,5.74537
8308,24,90,1.21817
8375,24,90,3.69744
8442,24,90,3.72089
8509,24,90,5.13472
8576,24,90,5.50592
8643,24,90,5.76011
8710,24,90,1.03941
8777,24,90,5.70852
8844,24,90,5.51874
8911,24,90,6.05466
8978,24,90,5.53685
9045,24,90,3.96326
9112,24,90,5.86071
9179,24,90,5.86723
9246,24,90,5.88397
9313,24,90,3.72379
9380,24,90,3.69368
9447,24,90,5.62568
9514,24,90,6.32903
9581,24,90,5.64379
9648,24,90,6.05094
9715,24,90,3.62554
9782,25,90,5.67174
9849,25,90,5.6646
9916,25,90,0.569886
9983,25,90,3.30257
