step,max_distance,k_max,entropy
0,1,3,1.30952
67,2,57,1.40755
134,3,111,1.30063
201,3,136,1.54256
268,3,173,1.28915
335,3,235,1.27114
402,3,296,1.53937
469,3,354,1.62602
536,3,415,1.98254
603,4,462,2.3611
670,4,502,2.55255
737,4,538,2.57643
804,4,574,2.68314
871,4,613,2.66355
938,4,649,2.67462
1005,4,682,2.73014
1072,4,718,2.73277
1139,4,756,2.7432
1206,4,795,2.74053
1273,4,824,2.72199
1340,4,865,2.71547
1407,4,898,2.73028
1474,4,929,2.84208
1541,4,961,2.86953
1608,4,993,2.89371
1675,4,1019,2.87837
1742,4,1041,2.87123
1809,4,1065,2.87443
1876,4,1095,2.82137
1943,4,1122,2.79865
2010,4,1143,2.75819
2077,4,1160,2.70835
2144,5,1174,2.63102
2211,5,1193,2.67798
2278,5,1202,2.63374
2345,5,1211,2.54792
2412,5,1224,2.42724
2479,5,1230,2.24134
2546,5,1233,2.12116
2613,5,1235,1.98745
2680,5,1238,1.91918
2747,5,1240,1.82864
2814,5,1241,1.88239
2881,5,1247,1.8946
2948,5,1249,1.88386
3015,5,1251,1.84098
3082,5,1252,1.75341
3149,5,1253,1.69658
3216,5,1254,1.69142
3283,5,1254,1.54162
3350,5,1255,1.39184
3417,5,1255,1.29435
3484,5,1255,1.20019
3551,5,1255,1.14042
3618,5,1255,1.10955
3685,5,1256,1.10398
3752,5,1259,1.06213
3819,5,1264,1.04137
3886,5,1283,1.02423
3953,5,1349,1.00686
4020,5,1415,0.97943
4087,5,1480,0.943668
4154,5,1544,0.929834
4221,5,1609,0.902623
4288,5,1674,0.885997
4355,5,1739,0.877626
4422,5,1805,0.856447
4489,5,1870,0.844691
4556,5,1934,0.829097
4623,5,2000,0.815977
4690,5,2064,0.801282
4757,5,2128,0.787279
4824,5,2194,0.789042
4891,5,2261,0.775003
4958,5,2327,0.773336
