step,max_distance,k_max,entropy
0,1,3,0.696165
67,4,23,2.8022
134,5,23,3.78237
201,6,23,0.700247
268,9,26,3.37597
335,10,26,4.0872
402,10,27,3.53112
469,10,28,4.65501
536,10,28,3.41718
603,10,28,4.89364
670,10,30,0.172956
737,10,31,2.98183
804,10,31,4.0963
871,11,31,4.68053
938,11,31,4.7687
1005,11,31,5.05422
1072,12,34,4.84332
1139,12,34,5.40305
1206,12,34,5.11685
1273,12,34,5.15038
1340,12,37,3.79724
1407,12,37,4.70913
1474,12,37,4.84517
1541,12,37,5.0651
1608,12,37,4.92061
1675,12,37,5.18178
1742,12,43,5.55099
1809,12,45,5.46643
1876,12,45,5.93562
1943,12,46,4.63481
2010,12,48,5.28313
2077,13,50,5.78133
2144,13,50,5.79585
2211,13,50,5.28973
2278,13,50,5.86229
2345,13,50,5.66704
2412,13,50,5.32518
2479,13,50,5.35024
2546,13,50,5.85551
2613,13,50,5.97268
2680,14,50,6.14727
2747,14,53,5.82523
2814,14,53,6.03359
2881,14,53,6.13557
2948,14,53,6.0249
3015,14,53,6.06044
3082,15,53,5.99892
3149,15,53,6.08483
3216,15,53,6.18357
3283,15,53,6.33613
3350,15,53,6.07835
3417,15,53,6.14712
3484,15,53,6.20679
3551,15,53,5.70362
3618,15,53,6.2663
3685,15,53,6.54563
3752,15,53,6.12516
3819,15,53,6.38088
3886,16,53,5.70153
3953,17,53,5.98501
4020,17,53,6.30282
4087,17,53,6.20616
4154,17,53,6.54548
4221,17,53,6.51847
4288,17,53,3.40454
4355,18,53,6.58574
4422,18,53,5.90602
4489,18,53,6.02536
4556,18,53,6.36934
4623,18,53,6.61735
4690,18,53,6.65405
4757,18,53,6.59624
4824,18,53,6.41735
4891,18,53,6.51922
4958,18,53,6.66629
5025,18,53,6.43349
5092,18,53,6.43033
5159,18,53,6.76362
5226,18,53,6.82414
5293,18,53,6.54556
5360,18,53,6.47733
5427,18,53,6.60704
5494,19,53,6.77493
5561,19,53,6.98278
5628,19,53,6.34533
5695,19,53,6.61053
5762,19,53,6.67534
5829,19,55,6.39145
5896,20,56,6.9537
5963,20,56,6.8934
6030,20,56,6.59351
6097,20,56,6.38272
6164,20,56,6.76211
6231,20,56,6.88178
6298,20,56,6.67588
6365,20,56,6.76253
6432,20,56,6.84758
6499,20,56,7.02916
6566,20,56,6.82517
6633,20,56,6.27782
6700,20,56,6.56184
6767,20,56,6.59974
6834,20,56,6.34662
6901,20,56,6.13089
6968,20,56,6.852
7035,20,56,6.70237
7102,20,56,6.17355
7169,20,56,6.82316
7236,21,56,6.42529
7303,21,56,6.59951
7370,21,56,7.02001
7437,21,56,6.60873
7504,21,56,6.74631
7571,21,56,6.58576
7638,21,56,6.91101
7705,21,56,6.91712
7772,21,56,7.12609
7839,21,56,7.05933
7906,21,56,6.86018
7973,21,56,5.72385
8040,21,56,6.89032
8107,21,56,7.0489
8174,21,56,6.5645
8241,21,56,6.73773
8308,21,56,7.12956
8375,21,56,7.07059
8442,21,56,7.06731
8509,21,56,6.65755
8576,21,56,6.06155
8643,22,56,7.22987
8710,22,56,7.20844
8777,22,56,6.75336
8844,22,56,5.9855
8911,22,56,7.25896
8978,22,56,7.31882
9045,22,56,7.40667
9112,22,56,7.35801
9179,22,56,6.94145
9246,22,56,7.10135
9313,22,56,6.78263
9380,22,56,7.15811
9447,22,56,5.97112
9514,22,56,7.22474
9581,22,56,7.10574
9648,22,56,6.69596
9715,22,56,6.98584
9782,22,56,7.30374
9849,22,56,6.16819
9916,22,58,7.16619
9983,22,58,7.19872
