step,max_distance,k_max,entropy
0,1,3,1.09947
67,3,49,2.2885
134,4,90,2.80872
201,4,129,2.969
268,4,181,3.15777
335,4,234,3.22743
402,4,282,3.31856
469,4,338,3.37428
536,4,389,3.36112
603,4,447,3.34568
670,4,501,3.34992
737,4,559,3.39148
804,4,614,3.46199
871,4,671,3.50263
938,4,726,3.54183
1005,4,782,3.51445
1072,4,839,3.53371
1139,4,898,3.57249
1206,4,952,3.65129
1273,4,1007,3.6657
1340,4,1060,3.68383
1407,4,1115,3.69493
1474,4,1171,3.72951
1541,4,1221,3.74597
1608,4,1275,3.75331
1675,4,1333,3.75688
1742,4,1388,3.76214
1809,4,1443,3.76958
1876,4,1498,3.79812
1943,4,1546,3.81442
2010,4,1602,3.81822
2077,4,1651,3.83726
2144,4,1707,3.84121
2211,4,1766,3.83216
2278,4,1825,3.82203
2345,4,1879,3.82304
2412,4,1930,3.84838
2479,4,1986,3.86606
2546,4,2035,3.8602
2613,4,2092,3.86584
2680,4,2150,3.86956
2747,4,2205,3.88605
2814,4,2260,3.88786
2881,4,2319,3.88668
2948,4,2367,3.89934
3015,4,2422,3.89739
3082,4,2473,3.90211
3149,4,2522,3.90876
3216,4,2574,3.9054
3283,4,2632,3.90186
3350,4,2682,3.91514
3417,4,2730,3.91661
3484,4,2785,3.92587
3551,4,2842,3.94296
3618,4,2892,3.94158
3685,4,2948,3.94755
3752,4,3002,3.95274
3819,4,3056,3.94978
3886,4,3104,3.95596
3953,4,3159,3.96513
4020,4,3214,3.95813
4087,4,3271,3.96664
4154,4,3326,3.96495
4221,4,3381,3.96582
4288,4,3431,3.97705
4355,4,3482,3.97711
4422,4,3529,3.98242
4489,4,3587,3.99144
4556,4,3642,4.0016
4623,4,3689,4.01223
4690,4,3745,4.02812
4757,4,3802,4.02978
4824,4,3853,4.03204
4891,4,3906,4.034
4958,4,3960,4.03746
5025,5,4019,4.03393
5092,5,4072,4.04118
5159,5,4129,4.0437
5226,5,4183,4.03653
5293,5,4240,4.03183
5360,5,4295,4.03747
5427,5,4354,4.04365
5494,5,4406,4.04851
5561,5,4465,4.04697
5628,5,4523,4.05439
5695,5,4578,4.05329
5762,5,4634,4.05401
5829,5,4685,4.06161
5896,5,4735,4.06757
5963,5,4788,4.06641
6030,5,4841,4.06019
6097,5,4894,4.06605
6164,5,4944,4.07628
6231,5,5000,4.08016
6298,5,5053,4.08464
6365,5,5104,4.09503
6432,5,5161,4.09901
6499,5,5217,4.10014
6566,5,5273,4.10157
6633,5,5325,4.10646
6700,5,5383,4.10199
6767,5,5439,4.09989
6834,5,5496,4.09537
6901,5,5544,4.10177
6968,5,5595,4.10764
7035,5,5649,4.11635
7102,5,5706,4.11505
7169,5,5765,4.1122
7236,5,5815,4.11648
7303,5,5867,4.11322
7370,5,5914,4.12035
7437,5,5964,4.12507
7504,5,6018,4.12397
7571,5,6071,4.12752
7638,5,6127,4.12877
7705,5,6176,4.12871
7772,5,6240,4.12818
7839,5,6299,4.13052
7906,5,6353,4.13014
7973,5,6405,4.13591
8040,5,6459,4.1381
8107,5,6515,4.14141
8174,5,6573,4.13947
8241,5,6633,4.13794
8308,5,6690,4.14566
8375,5,6751,4.14788
8442,5,6803,4.14826
8509,5,6855,4.15533
8576,5,6907,4.15944
8643,5,6964,4.1567
8710,5,7016,4.15915
8777,5,7072,4.16176
8844,5,7126,4.15875
8911,5,7178,4.16396
8978,5,7230,4.16321
9045,5,7284,4.16536
9112,5,7336,4.16706
9179,5,7393,4.16636
9246,5,7450,4.16882
9313,5,7505,4.16338
9380,5,7560,4.16173
9447,5,7614,4.16145
9514,5,7660,4.16368
9581,5,7711,4.1645
9648,5,7766,4.16261
9715,5,7816,4.16364
9782,5,7869,4.16551
9849,5,7925,4.16379
9916,5,7976,4.16211
9983,5,8024,4.16241
