step,max_distance,k_max,entropy
0,1,3,0.0803592
67,4,38,1.46902e-05
134,4,48,0.00109309
201,7,48,0.714578
268,7,48,5.92962e-09
335,9,48,1.65652
402,13,48,1.0043
469,16,48,2.83973
536,17,48,3.47416
603,23,48,2.10737
670,26,48,0.735909
737,29,48,0.10993
804,32,48,4.19339
871,32,48,0.0248559
938,32,48,1.68366e-05
1005,32,48,0.00178669
1072,32,48,0.0689674
1139,33,48,1.8438
1206,33,48,1.64073
1273,33,48,4.19878
1340,33,48,1.52385
1407,33,48,3.98581
1474,33,48,0.73419
1541,33,48,0.0270907
1608,33,48,0.0407106
1675,33,48,4.27379
1742,33,48,2.12388
1809,33,48,2.13299
1876,33,48,0.0418998
1943,33,48,0.0420945
2010,33,48,1.12593
2077,33,48,4.80169
2144,34,48,0.0888606
2211,34,48,0.0402087
2278,35,48,0.7832
2345,35,48,0.7652
2412,36,48,0.69372
2479,36,48,2.62392
2546,36,48,1.82615e-09
2613,38,48,5.11993
2680,38,48,1.87005e-13
2747,38,48,0.0784957
2814,38,48,1.47128e-09
2881,38,48,2.85401
2948,38,48,2.86076
3015,38,48,0.0409813
3082,38,48,3.31541
3149,38,48,2.8369
3216,38,48,0.000510778
3283,38,48,2.749
3350,38,48,0.0826935
3417,38,48,3.38738
3484,38,48,3.27849
3551,38,48,3.29287
3618,38,48,0.00377639
3685,38,48,1.50348e-05
3752,38,48,3.06369
3819,38,50,3.0757
3886,38,57,0.0402277
3953,38,57,3.34169
4020,38,57,1.16471
4087,38,57,3.31768
4154,38,57,5.63652
4221,38,57,3.24735
4288,38,57,3.30311
4355,38,81,3.27418
4422,38,81,3.29176
4489,38,81,0.0401796
4556,38,81,3.32534
4623,38,81,0.0818648
4690,38,81,4.5277
4757,38,81,1.31191e-05
4824,38,81,0.190933
4891,38,81,0.696632
4958,38,81,0.811732
5025,38,81,0.00302082
5092,38,81,0.268719
5159,38,81,3.47798
5226,38,81,3.44366
5293,38,81,4.73755
5360,38,81,2.93378e-07
5427,38,81,4.14843
5494,38,81,0.499724
5561,38,81,0.359239
5628,38,81,4.76628
5695,38,81,0.288292
5762,38,81,0.0401799
5829,38,81,0.0424396
5896,38,81,0.716176
5963,38,81,0.942165
6030,39,81,3.59687
6097,39,81,0.00441182
6164,39,81,4.13928e-05
6231,39,81,0.0436263
6298,39,81,1.32226
6365,39,81,1.50804
6432,39,81,3.73399
6499,39,81,0.000532871
6566,39,81,4.78334e-08
6633,40,81,3.77768
6700,40,81,4.39737
6767,42,81,4.76696
6834,42,81,2.10124e-09
6901,42,81,5.02457e-05
6968,42,81,0.0402543
7035,42,81,1.20721
7102,42,81,3.96482
7169,44,81,4.84616e-08
7236,46,81,0.00567555
7303,47,81,4.74093
7370,47,81,4.37982
7437,47,81,1.28522
7504,47,81,0.695566
7571,47,81,4.42824
7638,47,81,0.359237
7705,47,81,0.43388
7772,47,81,4.23188
7839,47,81,4.28071
7906,47,81,0.716794
7973,47,81,0.000570407
8040,47,81,0.00355495
8107,47,81,4.44678
8174,48,81,5.30699
8241,48,81,0.602998
8308,48,81,5.33798
8375,48,81,0.0482981
8442,48,81,4.21366
8509,48,81,7.30249e-05
8576,48,81,4.31012
8643,48,81,0.00100402
8710,48,81,4.40815
8777,48,81,5.4638
8844,48,81,5.55163e-07
8911,48,81,4.98883e-06
8978,48,81,0.0104888
9045,48,81,0.529967
9112,48,81,8.66052e-08
9179,48,81,4.30909
9246,48,81,0.0462151
9313,48,81,4.99245
9380,48,81,1.53603
9447,48,81,0.0804483
9514,49,81,4.26162
9581,49,81,4.29148
9648,49,81,0.548967
9715,49,81,4.63461
9782,51,81,4.01061e-07
9849,51,81,3.8992e-10
9916,51,81,5.62598
9983,51,81,4.23905e-05
