step,max_distance,k_max,entropy
0,1,3,1.58829
67,2,30,4.82229
134,3,48,5.50977
201,3,69,5.91236
268,3,90,6.18639
335,3,109,6.40802
402,3,124,6.58983
469,3,137,6.74237
536,3,150,6.87582
603,4,157,6.99389
670,4,168,7.09977
737,4,181,7.19621
804,4,189,7.28289
871,4,199,7.36281
938,4,212,7.43731
1005,4,223,7.50702
1072,4,235,7.57187
1139,4,252,7.63186
1206,4,262,7.6876
1273,4,271,7.74188
1340,4,281,7.79299
1407,4,289,7.84223
1474,4,295,7.8894
1541,5,303,7.93412
1608,5,313,7.97682
1675,5,323,8.01777
1742,5,331,8.05754
1809,5,337,8.09573
1876,5,343,8.1323
1943,5,352,8.16757
2010,5,360,8.20156
2077,5,367,8.23413
2144,5,374,8.26554
2211,5,381,8.29659
2278,5,388,8.32641
2345,5,392,8.35552
2412,5,400,8.38327
2479,5,407,8.41067
