step,max_distance,k_max,entropy
0,1,3,1.57807
67,2,43,4.86382
134,2,75,5.53581
201,3,99,5.93116
268,3,122,6.21533
335,3,144,6.43724
402,4,164,6.61859
469,4,182,6.77069
536,4,195,6.9032
603,4,209,7.02063
670,4,227,7.125
737,4,246,7.22023
804,4,260,7.30768
871,5,275,7.38685
938,5,284,7.46153
1005,5,299,7.53032
1072,5,316,7.5937
1139,5,331,7.65377
1206,5,343,7.71057
1273,5,359,7.76424
1340,5,367,7.81603
1407,5,373,7.86542
1474,5,391,7.91134
1541,5,404,7.95564
1608,5,414,7.99844
1675,5,426,8.03934
1742,5,439,8.07827
1809,5,449,8.11644
1876,5,464,8.15235
1943,5,474,8.18778
2010,5,487,8.22157
2077,5,501,8.25463
2144,5,511,8.28665
2211,5,523,8.31731
2278,5,529,8.3473
2345,5,547,8.37575
2412,5,556,8.40408
2479,5,568,8.43136
