Source,Target
0,1
0,2
0,10
0,13
0,21
0,30
1,2
1,3
1,4
1,10
1,16
1,19
1,20
1,24
1,28
1,31
1,49
1,67
1,80
1,84
1,90
1,233
1,244
1,253
1,432
1,503
1,573
1,577
1,709
1,763
1,803
1,1155
1,1239
1,1411
1,1513
1,2024
1,2197
2,3
2,5
2,9
2,15
2,18
2,21
2,23
2,27
2,35
2,50
2,61
2,78
2,82
2,103
2,106
2,114
2,117
2,222
2,236
2,279
2,342
2,379
2,620
2,648
2,727
2,802
2,848
2,1091
2,1165
2,1409
2,1553
2,1846
2,1928
2,2053
2,2263
3,4
3,5
3,6
3,7
3,8
3,32
3,34
3,52
3,104
3,138
3,619
3,696
3,1935
4,7
4,12
4,16
4,68
4,166
4,179
4,230
4,242
4,343
5,6
5,9
5,38
5,44
5,226
5,231
5,358
5,363
5,460
5,675
5,865
5,967
5,1012
5,1078
5,1784
6,32
6,37
6,45
6,214
6,358
6,399
6,544
6,567
6,1694
7,8
7,11
7,12
7,22
8,11
8,36
8,40
8,57
8,104
8,119
8,352
8,580
8,1136
9,15
9,17
9,38
9,48
9,66
9,94
9,112
9,113
9,328
9,502
9,677
9,755
9,988
9,1072
10,13
10,14
10,24
10,29
10,46
10,70
10,75
10,145
10,322
10,427
10,598
10,918
10,1094
10,2256
10,2399
11,36
12,22
12,59
12,68
12,173
12,259
12,284
12,311
12,347
12,699
12,875
12,891
12,1455
12,1832
12,2370
13,14
13,64
14,46
14,64
14,607
14,1255
14,1963
14,2246
15,17
15,18
15,33
15,39
15,41
15,154
15,190
15,200
15,256
15,263
15,291
15,294
15,332
15,364
15,735
16,19
16,26
16,149
16,230
16,292
16,456
16,479
16,556
16,1080
16,1289
16,1969
16,2160
17,33
17,51
17,112
17,161
17,593
17,1001
18,23
18,154
18,416
18,1723
18,2234
19,20
19,25
19,26
19,102
20,25
20,28
20,42
20,141
20,250
20,448
20,491
20,761
20,969
20,2215
21,30
21,35
21,1376
21,2347
21,2381
22,59
23,27
23,921
23,1258
23,1709
24,29
24,432
24,791
24,1397
25,42
25,56
26,102
26,149
26,152
26,289
26,1253
26,2157
27,61
27,162
27,921
27,2117
28,31
28,53
28,74
28,118
28,448
28,739
29,70
30,1376
31,49
31,53
31,60
31,262
32,34
32,37
32,43
32,58
32,79
32,167
32,299
32,300
32,310
32,1005
32,1368
32,1600
32,1650
32,1797
32,2054
33,39
33,51
33,97
33,540
33,1011
33,1181
33,1536
34,43
34,52
34,55
34,139
34,140
34,324
34,398
34,414
34,2115
34,2220
35,50
35,392
35,1909
35,2381
36,40
36,95
36,331
36,366
36,421
36,482
36,623
37,45
37,54
37,58
37,134
37,1579
38,44
38,47
38,48
38,62
38,98
38,132
38,150
38,679
38,768
39,41
39,97
39,213
39,1451
40,57
40,92
40,95
40,100
40,128
40,181
40,298
40,306
40,524
40,931
40,1365
40,1779
41,190
41,1027
41,1451
42,56
42,141
42,245
43,139
43,158
43,167
43,206
43,269
43,372
43,1432
44,47
44,85
44,226
44,281
44,296
44,381
45,54
45,65
45,72
45,214
45,241
45,806
45,1043
45,1137
45,1495
46,322
46,359
46,607
46,1306
46,1692
46,2284
47,62
47,63
47,85
47,142
47,156
47,168
47,169
47,189
47,235
47,375
47,442
47,839
47,1748
47,1856
47,2467
48,66
48,98
48,101
48,170
48,238
48,243
48,337
48,836
48,1195
48,1345
48,2329
49,67
49,76
49,111
49,240
49,446
49,1865
49,1919
50,103
50,326
50,392
50,412
50,1303
51,540
51,593
51,2218
51,2393
52,55
52,69
52,73
52,77
52,123
52,138
52,776
52,1744
53,60
53,74
53,89
53,96
53,108
53,110
53,121
53,148
53,165
53,188
53,219
53,317
53,541
53,704
53,783
53,837
53,1770
53,2448
54,65
54,105
54,122
54,134
54,1761
55,69
55,71
55,207
55,414
55,439
55,1141
55,1518
55,2070
57,92
57,119
57,295
57,2434
58,79
58,1579
59,259
59,314
59,868
60,89
60,262
60,940
60,1358
61,78
61,125
61,162
61,172
61,178
61,217
62,63
62,132
62,267
62,277
62,287
62,386
62,436
62,569
62,1716
63,189
63,265
63,277
64,1255
65,72
65,105
65,115
65,135
65,341
65,377
65,536
65,1785
66,94
66,101
66,109
66,159
66,248
66,550
66,628
66,794
66,1450
66,2203
67,76
67,80
67,81
67,88
67,93
67,124
67,757
67,1025
67,1930
68,166
68,173
68,211
68,239
68,451
68,991
68,1240
68,1336
68,1509
68,1587
69,71
69,73
69,221
69,478
69,561
69,643
69,808
69,1210
70,75
70,255
71,207
71,221
71,247
71,445
71,489
71,871
71,930
71,1234
71,1486
71,1849
72,241
72,341
72,597
72,747
72,1037
72,1777
73,77
73,83
73,129
73,163
73,469
73,478
73,496
74,96
74,99
74,118
74,272
74,369
74,644
74,835
74,1948
75,145
75,249
75,255
75,790
75,844
75,1017
75,1310
75,1476
76,81
76,87
76,111
76,120
76,187
76,666
76,669
76,816
76,872
76,1736
76,1768
76,2040
77,83
77,86
77,123
77,130
77,144
77,184
77,725
77,1552
78,82
78,125
78,131
78,465
78,775
79,299
79,592
79,722
79,843
79,1196
80,84
80,88
80,116
80,183
80,266
80,312
80,419
80,543
80,1217
80,1425
80,1629
81,87
81,91
81,124
81,339
81,1523
82,114
82,131
82,1304
82,1593
83,86
83,129
83,185
83,204
83,227
83,413
83,858
83,1117
83,1556
83,1721
83,1908
84,90
84,116
84,133
84,146
84,176
84,177
84,199
84,218
84,405
84,604
84,646
84,728
84,753
84,888
84,896
84,1293
84,1879
85,142
85,296
85,385
85,454
85,680
86,144
86,185
86,367
86,594
86,874
86,995
86,1212
86,1246
87,91
87,120
87,137
87,216
87,575
87,576
87,766
87,945
88,93
88,160
88,183
88,195
88,234
88,447
88,529
88,633
88,780
88,975
89,110
89,333
89,1249
89,1358
90,176
90,215
90,233
90,348
90,1199
91,137
91,175
91,339
91,1369
91,1577
91,1668
92,100
92,295
92,549
92,1250
93,160
93,443
93,1669
94,109
94,328
94,425
94,1049
95,128
95,331
95,601
95,2135
96,99
96,107
96,108
96,136
96,143
96,201
96,368
96,645
96,1763
97,213
97,946
97,1181
97,1672
98,170
98,679
98,1099
98,1519
98,2180
98,2299
98,2369
99,107
99,126
99,193
99,272
99,345
99,355
99,360
99,371
99,463
99,475
99,498
99,1160
99,1166
99,1171
99,1615
99,1755
100,181
100,1250
100,1278
101,159
101,238
101,1665
102,152
103,106
103,326
103,525
103,617
103,618
103,830
103,913
103,1918
105,115
105,122
105,2126
106,222
106,356
106,525
107,126
107,201
107,361
107,649
107,1598
107,1835
107,1854
108,136
108,165
108,191
108,197
108,261
108,488
108,506
108,641
108,662
108,689
108,846
108,1192
108,1896
109,550
110,121
110,127
110,333
110,2292
111,187
111,240
111,2012
112,113
112,161
112,1266
112,1349
113,502
113,854
113,962
113,1266
113,1512
114,117
114,192
114,330
114,394
114,611
114,1288
114,1304
114,1567
114,1583
115,135
115,147
115,151
115,252
115,274
115,2126
116,133
116,196
116,419
