step,max_distance,k_max,entropy
0,1,3,1.38609
67,4,11,4.26003
134,5,12,4.92432
201,5,12,5.32
268,5,13,5.6026
335,6,14,5.82308
402,6,15,6.00358
469,6,15,6.15631
536,6,15,6.28863
603,7,15,6.4056
670,7,15,6.51018
737,7,15,6.60493
804,7,15,6.69153
871,7,16,6.7711
938,7,16,6.84493
1005,7,16,6.91373
1072,7,16,6.97802
1139,7,16,7.03847
1206,7,16,7.09543
1273,7,16,7.14938
1340,7,16,7.2005
1407,8,16,7.24911
1474,8,16,7.29546
1541,8,17,7.33985
1608,8,17,7.38238
1675,8,17,7.42313
1742,8,17,7.4623
1809,8,17,7.49992
1876,8,17,7.53625
1943,8,17,7.57131
2010,8,17,7.60511
2077,8,18,7.63786
2144,8,18,7.66955
2211,8,18,7.70026
2278,8,18,7.73007
2345,8,18,7.75897
2412,8,18,7.78709
2479,8,18,7.81448
2546,8,18,7.8411
2613,8,18,7.86704
2680,8,18,7.89232
2747,8,18,7.917
2814,9,18,7.9411
2881,9,18,7.96457
2948,9,18,7.98754
3015,9,18,8.01001
3082,9,18,8.03195
3149,9,18,8.05343
3216,9,18,8.07445
3283,9,18,8.09503
3350,9,19,8.11519
3417,9,19,8.13496
3484,10,19,8.15436
3551,10,19,8.17339
3618,10,19,8.19205
3685,10,19,8.21038
3752,10,19,8.22838
3819,10,19,8.24606
3886,10,19,8.26345
3953,10,19,8.28053
4020,10,19,8.29731
4087,10,19,8.31384
4154,10,19,8.3301
4221,10,19,8.34606
4288,10,20,8.36182
4355,10,20,8.37731
4422,10,20,8.39255
4489,10,20,8.40757
4556,10,20,8.42239
4623,10,20,8.43697
4690,10,20,8.45134
4757,10,20,8.46551
4824,10,20,8.47949
4891,10,20,8.49328
4958,10,20,8.50687
