Source,Target,Energy,NumTriangles
155,783,15,2
155,999,9,1
155,1002,17,1
156,157,13,1
156,259,10,1
157,314,10,1
158,199,12,1
158,454,14,2
158,620,12,2
158,744,15,1
158,788,17,1
159,750,17,1
160,234,8,1
160,276,11,1
160,440,10,1
160,566,14,2
160,609,7,1
160,688,10,1
160,714,16,2
160,958,11,1
161,210,12,2
161,266,17,1
161,397,14,2
161,439,16,1
161,531,11,1
161,587,18,1
161,646,14,1
162,185,10,4
162,213,13,1
162,282,14,2
162,413,13,2
162,447,13,1
162,482,11,2
162,552,12,1
162,820,12,1
162,940,8,1
164,430,13,2
164,550,11,2
164,802,12,1
166,667,9,2
166,729,10,1
167,175,22,2
167,285,20,1
167,402,23,2
167,865,16,1
168,357,12,3
168,364,19,1
168,381,9,2
168,382,12,1
168,666,15,1
168,982,11,1
169,562,16,1
171,463,14,3
171,613,13,1
171,1000,15,1
172,295,18,1
173,353,17,1
173,465,12,2
173,522,14,1
173,765,18,2
173,882,17,2
173,890,16,1
173,894,14,1
174,242,9,2
174,265,10,1
174,768,11,1
175,285,18,1
175,721,15,1
176,651,14,1
177,201,13,1
179,191,15,1
180,400,18,2
180,523,23,2
180,822,15,1
180,873,16,1
180,988,16,1
181,223,16,1
181,426,12,2
181,773,16,1
182,255,12,1
182,795,14,1
183,294,13,3
183,384,13,1
183,986,11,1
184,312,14,1
184,424,7,1
184,493,6,1
184,759,9,1
184,837,5,1
185,282,12,1
185,482,9,1
185,810,12,1
185,940,6,1
186,257,12,2
186,567,15,1
186,898,16,1
188,466,15,2
188,973,16,1
190,533,11,1
192,301,15,3
192,536,10,2
192,707,20,1
192,776,15,1
193,211,14,2
193,519,11,1
194,254,16,2
194,315,19,2
194,331,12,1
194,590,10,1
194,710,11,2
194,880,15,1
194,965,13,1
194,998,14,1
195,389,13,1
196,515,11,3
196,601,8,1
196,856,16,1
197,633,18,1
198,275,11,1
199,232,11,1
200,535,11,1
200,763,11,2
200,842,12,1
200,927,18,1
204,271,9,2
204,435,11,1
204,461,13,1
205,318,18,1
206,467,15,1
206,604,13,1
207,629,18,1
208,647,14,1
208,961,18,1
209,227,13,2
209,695,12,1
210,587,18,1
211,286,16,4
211,519,13,1
211,656,14,1
211,848,17,1
211,936,18,1
212,230,11,3
212,289,10,1
212,342,12,2
212,405,16,1
212,437,14,2
212,457,12,1
212,553,18,2
212,649,13,1
212,757,18,1
212,855,12,1
213,258,16,1
213,561,14,1
213,635,12,2
213,737,15,2
213,868,16,1
213,962,17,2
213,995,17,1
214,226,11,1
214,844,18,1
215,269,19,2
215,349,25,1
215,869,21,1
220,492,13,2
220,514,16,1
220,545,24,1
220,841,24,1
221,256,10,3
221,489,13,1
221,529,11,2
221,699,18,1
221,728,14,1
221,819,14,1
221,870,15,1
221,967,17,1
223,330,16,1
224,831,16,1
227,362,13,1
227,372,15,1
227,695,15,1
230,342,11,1
230,457,11,1
231,935,14,1
233,518,19,1
233,685,19,1
234,511,8,1
234,592,10,1
235,771,11,1
236,556,9,1
237,324,11,1
237,761,14,1
238,422,11,1
240,704,14,2
240,746,17,1
241,614,10,1
242,316,17,1
242,768,14,1
243,663,15,2
243,816,20,1
244,479,20,1
244,885,17,1
245,304,12,1
245,476,8,2
245,839,16,1
246,251,17,1
247,383,20,1
247,455,15,1
248,378,13,1
248,403,9,1
251,701,17,1
254,658,15,1
254,880,17,1
255,679,16,1
256,529,9,1
256,699,16,2
256,878,7,2
256,953,13,1
257,374,15,1
257,543,12,1
257,567,11,1
258,541,18,1
262,392,11,2
262,432,12,1
262,525,18,1
262,602,14,1
262,969,9,1
264,638,18,1
264,809,19,1
264,916,17,1
265,337,16,1
265,411,16,1
266,345,20,1
266,361,18,1
269,869,14,1
271,435,10,1
271,524,8,2
271,852,12,1
273,901,21,1
275,716,15,1
276,278,16,3
276,706,15,3
276,814,10,2
276,817,15,1
276,908,12,1
276,934,17,1
276,941,10,1
277,376,16,1
277,692,17,1
277,731,14,1
278,706,17,2
278,814,12,1
278,854,15,1
279,288,18,2
279,499,19,1
280,594,19,1
282,447,15,1
283,450,16,1
284,508,12,2
284,779,12,1
286,408,17,1
286,575,12,1
286,656,14,1
286,845,15,1
286,848,17,1
286,936,18,1
287,630,8,1
288,499,19,1
288,755,13,1
291,749,10,1
292,322,10,3
292,328,11,1
292,338,7,2
292,395,11,1
292,700,10,1
292,836,13,1
294,384,12,2
294,468,16,1
294,495,11,2
294,607,11,1
294,986,10,1
296,391,14,1
296,398,12,1
297,694,13,2
297,739,19,1
298,427,14,1
299,912,12,1
301,536,15,2
301,576,16,1
301,585,16,1
301,707,25,2
301,807,20,1
302,329,10,3
302,429,13,1
302,640,14,1
302,800,14,1
304,914,17,1
307,340,19,1
308,366,12,2
308,452,14,2
308,944,21,1
310,526,14,1
311,624,15,2
311,849,17,1
314,373,13,1
314,643,6,1
315,331,17,2
315,748,20,1
316,458,16,1
316,657,18,1
319,352,20,1
322,328,11,1
322,836,13,1
323,510,16,1
325,487,12,2
325,875,11,1
326,407,15,1
326,419,13,1
326,472,15,1
326,488,8,1
326,756,12,1
327,350,10,1
327,538,18,1
329,640,10,2
329,800,10,1
329,972,14,1
