Source,Target,Energy,NumTriangles
155,230,9,2
155,272,10,2
155,334,9,2
155,343,11,2
155,389,12,1
155,617,10,2
155,841,19,1
157,172,18,1
157,279,16,1
158,175,17,1
159,405,19,1
160,207,10,2
160,404,10,2
160,467,13,1
160,544,18,1
161,313,16,1
161,470,15,1
162,193,12,1
162,232,12,1
163,202,15,1
163,217,8,2
163,235,13,2
163,379,12,2
163,582,11,2
163,904,10,2
163,980,13,1
164,171,10,2
164,192,10,2
164,291,10,2
164,352,14,2
164,793,10,1
164,874,11,2
164,913,11,1
166,208,12,2
166,265,13,1
168,169,15,1
169,178,14,1
170,224,19,1
171,184,6,2
171,190,8,2
171,241,12,2
171,361,12,2
171,602,12,1
171,793,10,1
172,367,14,2
172,895,14,1
173,180,16,1
173,586,15,1
174,176,10,2
174,177,8,2
174,201,11,2
174,211,11,2
174,243,12,1
174,345,12,2
174,439,13,1
176,345,16,1
176,572,13,1
177,201,13,2
177,223,13,1
177,785,9,2
177,922,11,1
178,179,9,2
178,185,8,2
178,250,7,2
178,264,13,2
178,391,10,2
178,530,13,2
178,660,9,2
178,745,10,1
179,181,13,1
179,185,9,2
179,198,11,2
179,248,9,2
179,255,12,1
180,297,18,1
181,189,17,1
182,197,14,2
182,233,14,2
182,238,13,2
182,425,11,2
182,677,5,2
182,700,10,1
182,831,12,1
183,212,13,2
183,446,16,1
183,597,17,1
184,186,9,2
184,190,4,2
184,191,11,2
184,234,5,2
184,240,11,2
184,327,9,2
184,330,9,2
184,344,7,2
184,354,9,2
184,363,12,2
184,386,5,2
184,388,8,2
184,426,5,2
184,479,10,2
184,487,8,2
184,555,8,2
184,583,11,1
184,794,6,2
184,812,14,1
185,198,10,2
185,213,11,2
185,250,7,2
185,309,17,1
185,383,16,1
186,234,12,2
186,421,20,1
187,200,8,2
187,222,14,1
187,239,7,2
187,242,9,2
187,280,11,2
187,311,9,2
187,528,9,2
187,791,11,1
188,714,21,1
189,262,16,2
189,398,13,1
190,191,13,1
190,241,10,2
190,254,12,2
190,256,7,2
190,337,12,2
190,375,11,2
190,390,12,2
190,902,8,2
190,927,16,1
191,327,18,1
192,221,11,2
192,291,10,2
192,547,10,2
192,630,10,1
192,643,8,2
192,690,14,1
193,216,16,2
193,795,15,1
194,915,21,1
195,237,10,2
195,269,11,2
195,399,12,1
196,215,19,1
196,441,10,2
196,557,16,1
197,233,18,1
198,213,13,2
198,248,10,2
198,312,19,1
198,623,15,1
199,283,17,1
199,355,9,2
199,411,14,1
200,205,15,1
200,239,9,2
200,286,13,1
201,211,16,1
201,785,12,2
201,900,13,1
203,334,12,2
203,455,14,1
203,571,19,1
204,225,10,2
204,257,9,2
204,385,12,1
205,436,19,1
206,252,8,2
206,276,13,2
206,369,12,2
206,491,17,1
206,763,12,1
207,219,11,2
207,278,15,1
207,404,12,2
207,921,10,1
208,231,14,2
208,265,13,2
208,407,16,1
208,537,13,1
209,214,14,1
209,380,7,2
209,450,9,2
209,475,12,1
210,362,11,2
210,830,10,1
211,243,17,1
212,226,8,2
212,258,15,1
212,597,16,1
213,383,19,1
213,623,16,1
214,924,13,1
216,795,19,1
217,235,9,2
217,251,15,1
217,726,12,1
218,292,12,2
218,329,10,2
218,427,14,1
219,278,14,1
219,346,10,2
219,521,15,1
220,236,15,1
220,498,15,1
221,246,10,2
221,429,12,1
221,643,9,1
222,277,18,1
224,652,16,1
225,257,9,2
225,281,10,2
225,378,14,1
225,424,11,2
225,751,11,1
226,227,10,2
226,258,11,2
226,275,7,2
226,295,9,2
226,301,12,2
226,316,13,2
226,403,7,2
226,465,7,2
226,472,12,1
226,828,9,1
227,301,18,1
228,356,16,1
230,272,11,2
230,335,13,2
230,348,13,1
230,360,15,1
231,370,15,1
231,537,15,1
232,261,14,1
233,831,16,1
234,240,14,1
234,421,16,1
235,251,20,1
235,379,13,1
237,269,11,2
237,300,8,2
237,305,10,2
237,376,14,1
237,418,10,2
237,861,9,1
238,410,12,1
238,425,14,1
239,242,10,2
239,286,12,2
239,324,10,2
239,400,13,2
239,408,13,1
239,458,9,2
239,709,13,1
240,386,14,1
241,254,16,1
241,361,14,1
242,280,14,2
242,288,15,1
242,324,12,1
244,676,20,1
245,260,12,1
245,680,9,2
245,780,12,1
246,296,12,2
246,429,10,2
246,667,7,2
246,712,9,2
246,770,10,2
246,881,11,2
246,935,10,1
246,956,10,1
247,289,12,2
247,494,10,2
247,662,12,1
248,255,11,2
248,312,17,1
248,540,9,2
248,581,10,2
248,743,13,1
249,267,15,2
249,320,13,1
250,264,12,2
250,309,16,1
250,347,11,2
250,406,14,1
252,276,9,2
252,285,10,2
252,341,9,2
252,396,4,2
252,401,11,2
252,477,6,2
252,488,5,2
252,489,9,2
252,501,8,2
252,506,8,2
252,551,7,2
252,556,5,2
252,591,6,2
252,604,9,2
252,702,5,2
252,722,11,1
252,761,11,1
253,266,17,1
254,256,13,2
254,703,16,1
255,540,12,1
256,337,13,1
256,703,11,1
257,378,13,1
257,385,11,2
257,563,10,2
257,708,8,2
257,909,10,2
257,969,6,1
258,275,14,1
259,270,8,2
259,282,12,2
259,526,8,2
259,733,11,1
259,945,8,1
260,778,16,1
261,298,15,2
261,481,17,1
262,271,11,2
262,398,11,2
262,416,16,1
262,434,11,2
262,683,12,1
263,287,8,2
263,323,11,1
264,347,17,1
264,391,15,1
265,407,17,2
265,534,14,1
267,320,18,1
267,811,16,1
268,290,14,2
268,422,10,1
269,399,13,2
269,418,11,1
269,957,9,1
270,282,12,2
270,349,16,1
270,365,14,1
271,273,12,1
271,416,13,2
271,664,12,1
272,335,14,2
272,389,14,2
272,637,10,2
272,730,15,1
272,853,13,1
273,302,15,1
274,611,12,1
275,295,12,2
275,394,12,1
276,285,15,1
276,763,13,1
279,336,18,1
280,288,17,1
280,311,14,1
281,368,16,1
281,424,11,1
282,349,20,1
282,945,12,1
284,456,8,2
284,496,12,2
284,906,8,2
284,939,17,1
285,341,15,1
286,458,13,1
287,303,9,2
287,318,11,1
287,323,9,2
287,374,14,1
289,294,10,2
289,494,6,2
289,595,16,1
289,620,9,2
289,694,8,2
289,826,9,2
289,901,17,1
290,409,18,1
290,422,10,2
290,542,15,1
291,352,14,1
291,547,10,2
291,659,13,1
292,329,8,2
292,460,17,1
292,493,10,1
294,310,16,1
294,620,11,2
294,978,12,1
295,316,18,1
295,394,14,2
295,721,12,1
296,454,15,2
296,667,11,1
296,961,20,1
297,417,19,1
298,317,12,1
298,481,16,1
299,415,15,1
299,503,15,2
299,618,14,2
299,634,15,1
300,305,8,2
300,314,6,2
300,331,8,2
300,353,13,2
300,358,10,2
300,504,8,2
300,514,10,1
300,661,8,2
300,671,7,2
300,767,11,1
301,828,17,1
302,340,14,1
303,318,14,2
303,319,17,1
303,492,10,2
303,713,15,1
304,308,16,1
305,353,15,1
305,376,14,2
305,877,14,1
306,573,10,1
306,641,13,1
310,322,15,1
311,528,12,2
311,876,11,1
314,321,14,2
314,331,8,2
314,350,5,2
314,359,10,2
314,381,7,2
314,402,14,1
314,413,10,2
314,463,12,2
314,533,11,1
316,403,16,2
316,720,22,1
317,325,10,2
317,328,11,1
318,492,12,1
321,381,15,1
321,478,14,1
322,338,7,2
322,357,12,1
323,374,17,1
324,400,15,1
325,328,11,2
325,342,11,2
325,382,12,2
325,437,13,1
325,451,11,2
325,993,10,1
326,419,13,1
326,476,10,2
326,580,12,1
327,330,16,1
328,342,12,1
329,427,10,2
329,493,8,2
329,500,10,2
329,594,14,1
329,647,11,2
329,879,12,1
330,344,14,2
330,466,14,1
331,350,7,2
331,358,12,2
331,364,19,1
331,522,12,1
332,333,9,2
332,384,9,2
332,655,8,1
333,384,12,2
333,430,14,1
333,596,12,1
334,343,12,2
334,511,9,2
334,571,17,1
334,632,13,1
335,348,16,2
335,509,14,1
335,730,17,1
337,375,17,1
338,339,10,2
338,357,9,2
338,682,14,1
338,777,8,1
339,366,13,1
339,682,20,1
340,428,13,1
341,396,9,2
341,605,15,1
342,382,13,1
343,511,11,1
343,617,13,2
343,790,14,1
344,354,14,2
344,447,13,2
344,466,12,1
344,575,10,2
344,663,12,1
345,439,19,1
346,393,8,2
346,521,15,1
346,562,11,2
346,578,17,1
347,406,19,1
348,509,14,1
350,359,9,2
350,364,16,1
350,395,8,2
350,435,8,2
350,564,8,2
350,753,5,2
350,771,6,2
350,796,9,2
350,805,7,2
350,885,8,1
351,443,15,1
352,874,15,1
353,504,15,1
354,363,19,1
354,447,15,1
355,411,13,1
355,438,9,2
355,516,9,2
355,735,7,2
355,750,12,1
356,392,14,2
356,835,18,1
357,777,13,1
358,522,14,1
358,661,12,1
359,395,13,2
359,402,18,1
359,432,12,2
359,760,12,1
361,602,14,1
362,397,13,2
362,554,7,2
362,608,7,2
362,619,12,2
362,749,10,2
362,799,11,1
362,830,9,2
362,930,10,1
363,794,16,1
366,414,11,2
366,592,11,1
367,373,13,2
367,895,6,2
367,899,6,2
367,920,11,1
367,947,7,2
367,964,14,1
368,650,16,1
369,491,17,1
369,672,14,1
370,464,16,1
371,965,13,1
372,588,11,1
372,646,15,1
373,899,13,1
375,390,17,1
376,877,18,1
379,582,11,1
380,450,6,2
380,457,8,2
380,532,9,2
380,558,12,2
380,576,8,2
380,624,11,2
380,657,9,2
380,803,12,1
380,905,11,1
381,413,11,1
382,437,15,1
384,430,14,1
384,655,11,2
384,769,16,1
385,563,13,1
386,388,11,2
386,482,9,2
386,679,13,1
388,426,11,1
388,482,12,1
389,637,12,1
390,902,14,1
391,530,15,1
392,412,11,2
392,546,11,2
392,718,9,2
392,809,14,1
392,835,12,1
393,507,11,1
393,562,9,2
393,728,11,1
394,721,12,1
395,432,11,2
395,435,12,2
395,497,14,2
395,539,9,2
395,598,12,1
395,979,8,1
396,401,11,2
396,605,10,2
396,764,9,2
396,823,6,2
396,840,10,1
396,871,12,1
397,554,10,1
398,434,8,1
399,957,10,1
400,408,18,1
401,477,13,2
401,840,17,1
401,923,16,1
403,465,10,1
403,720,16,1
404,467,15,2
404,907,14,1
404,921,10,1
407,534,17,2
407,631,20,1
410,486,7,2
410,510,14,1
412,453,12,1
412,546,14,1
413,463,16,1
414,420,10,2
414,518,16,1
414,592,12,1
415,829,14,1
416,664,17,1
417,997,17,1
418,861,9,1
420,468,14,2
420,518,14,1
420,837,8,2
420,989,15,1
422,542,11,2
422,736,4,2
422,741,12,1
423,471,19,1
424,751,12,1
425,677,6,2
425,684,12,2
425,975,16,1
426,479,13,1
427,594,18,1
428,480,14,2
428,762,11,1
429,956,12,1
431,579,10,2
431,615,17,1
432,497,13,1
432,760,10,1
433,485,9,2
433,543,11,2
433,926,10,2
433,933,12,1
434,683,9,2
434,844,13,1
435,564,12,1
435,979,8,1
436,566,19,1
438,516,10,2
438,565,9,2
438,658,11,2
438,685,15,2
438,698,10,2
438,781,11,1
438,918,10,2
438,942,11,1
440,483,10,2
440,561,13,1
441,448,10,2
441,452,11,2
441,557,14,1
441,759,12,1
442,648,16,1
443,445,10,2
443,577,13,1
444,520,7,2
444,523,18,1
445,449,10,2
445,577,11,1
445,981,10,1
447,575,11,1
448,452,13,1
448,584,13,1
449,473,9,2
449,587,18,2
449,960,14,1
449,981,12,1
450,457,10,2
450,475,11,2
450,929,11,1
450,967,15,1
451,525,17,1
451,993,11,1
452,759,15,1
453,462,10,2
453,742,11,1
454,961,19,1
455,461,15,2
455,642,12,1
456,496,10,2
456,517,13,2
456,541,12,1
456,626,11,2
456,724,12,1
457,532,13,1
457,929,13,1
458,709,14,1
461,642,13,1
461,990,20,1
462,524,9,2
462,538,15,1
462,742,11,1
463,533,17,1
465,472,15,1
467,907,17,1
468,629,22,1
468,837,14,1
469,740,18,1
473,474,7,2
473,495,8,2
473,499,13,1
473,587,15,1
474,484,11,1
474,495,9,2
474,692,14,1
475,967,18,1
476,580,12,1
476,627,21,1
477,488,7,2
477,531,9,2
477,535,10,2
477,552,10,2
477,651,11,1
477,923,11,1
478,505,6,2
478,550,9,1
479,487,16,1
480,548,16,1
480,762,13,1
482,679,14,1
483,512,5,2
483,519,9,2
483,561,11,2
483,638,13,1
483,832,11,1
484,502,13,1
485,543,14,1
486,510,13,2
486,536,8,2
486,567,10,1
486,603,10,1
487,555,14,2
487,937,17,1
488,489,10,2
488,529,8,2
488,531,8,2
488,545,18,1
488,612,6,2
488,614,6,2
488,801,10,1
489,501,13,2
489,529,12,1
489,845,14,1
490,593,15,1
492,713,13,1
493,500,12,2
493,731,12,1
494,595,14,2
494,662,6,2
494,691,6,2
494,693,8,2
494,765,13,2
494,784,9,2
494,819,10,2
494,872,12,1
494,988,9,1
495,499,15,1
495,692,15,1
496,626,15,1
496,906,10,1
497,539,11,2
497,553,20,1
498,508,13,1
500,647,15,1
500,731,14,1
501,551,11,2
501,601,8,2
501,635,11,2
501,782,12,1
501,845,13,1
502,568,11,1
503,618,11,1
504,514,12,1
505,550,9,2
505,681,12,2
505,710,7,2
505,824,10,2
505,827,10,2
505,884,8,2
505,896,12,1
505,952,10,1
506,556,9,2
506,675,14,2
506,719,17,1
507,946,16,1
510,536,15,1
511,632,12,1
512,515,6,2
512,519,6,2
512,570,10,2
512,585,7,2
512,704,5,2
512,723,8,2
512,727,12,2
512,847,9,1
512,931,4,2
512,934,11,1
513,850,13,1
515,527,12,2
515,585,11,1
515,666,15,1
516,685,15,1
516,735,8,1
517,541,19,1
519,570,14,2
519,686,10,1
519,832,12,2
519,862,9,1
520,523,17,1
520,668,11,1
524,538,14,1
524,569,13,1
525,559,18,1
526,733,11,1
527,549,13,1
527,666,17,1
528,791,14,1
528,876,11,1
529,612,8,2
529,825,11,1
530,660,14,1
531,535,11,1
531,545,20,1
532,576,13,1
534,631,17,1
535,552,12,1
536,567,12,1
539,553,15,1
539,598,9,2
539,609,6,2
539,621,10,2
539,757,15,1
540,581,11,2
540,613,13,1
542,736,9,2
542,738,15,1
543,926,15,1
546,718,12,1
547,630,10,2
547,656,11,1
547,659,13,2
547,813,8,2
547,859,10,2
547,996,11,1
548,560,15,1
549,600,12,1
550,824,13,1
551,601,7,2
551,607,10,2
551,702,8,2
551,755,9,2
551,858,14,1
551,888,10,2
551,968,8,1
552,651,13,1
554,608,4,2
554,633,11,1
555,583,17,1
555,937,17,1
556,591,7,2
556,649,10,2
556,675,11,2
556,887,15,1
556,1001,10,1
558,803,20,1
559,994,11,1
560,754,15,1
561,638,16,1
562,578,18,1
562,728,14,1
563,708,10,2
563,810,14,1
564,753,9,2
564,893,12,1
565,658,10,1
568,574,13,1
569,843,21,1
570,686,14,2
570,727,20,1
570,992,14,1
572,625,9,2
572,806,16,1
573,589,15,1
574,636,14,1
575,663,10,2
575,797,7,2
575,891,14,1
576,624,15,2
576,916,14,2
576,984,15,1
579,590,7,2
579,615,15,1
579,716,14,1
581,613,14,1
581,743,15,1
582,904,9,1
584,688,13,2
584,701,11,1
585,704,10,1
587,960,20,1
588,606,9,2
588,868,13,1
590,696,6,2
590,716,13,1
590,717,10,2
590,774,15,1
591,604,11,1
591,649,11,2
591,783,15,2
591,820,10,2
591,910,13,1
593,789,14,1
595,765,23,1
598,609,9,2
598,640,13,1
599,687,7,2
599,707,18,1
599,886,11,1
600,670,12,1
601,607,7,2
601,610,10,2
601,635,7,2
601,695,9,2
601,699,14,2
601,744,10,1
601,788,12,1
604,722,16,1
605,764,15,1
606,622,14,1
606,868,14,1
607,610,13,1
607,888,10,2
607,898,13,1
608,619,9,1
608,633,11,2
608,985,6,1
609,621,10,2
609,640,10,2
609,673,10,1
609,678,8,2
609,768,11,1
610,695,15,1
611,734,18,1
612,614,6,2
612,639,9,2
612,822,9,1
612,825,9,1
614,639,9,2
614,801,10,1
614,802,10,2
614,865,7,2
614,925,12,1
616,628,10,1
617,790,13,1
617,841,21,1
618,634,11,2
618,729,9,2
618,773,13,1
619,749,12,1
620,694,9,2
620,873,12,1
620,978,11,1
621,678,12,1
621,757,19,1
624,657,16,1
624,916,17,1
625,654,10,2
625,776,13,1
625,806,13,1
626,724,17,1
628,821,10,1
630,656,11,1
633,985,13,1
634,729,10,2
634,882,16,1
635,699,17,1
635,782,11,2
635,856,15,1
636,653,11,1
637,853,11,1
639,802,13,1
639,822,12,1
