Source,Target,Energy,NumTriangles
554,942,8,1
555,921,11,1
556,706,11,1
557,978,16,1
558,932,17,1
561,788,17,1
562,666,16,2
562,679,15,1
562,779,13,2
562,870,15,2
562,1000,16,1
563,713,15,1
564,575,10,2
564,639,12,1
564,888,11,2
564,973,13,2
564,986,10,1
565,721,9,2
565,839,17,1
565,922,10,1
567,675,15,2
567,936,17,1
568,685,15,2
568,748,13,2
568,786,13,1
568,814,8,1
569,617,15,1
570,822,15,1
572,882,16,1
574,628,11,2
574,817,16,1
575,639,10,1
578,848,21,1
579,590,7,1
579,790,11,1
580,631,17,2
580,852,15,1
581,608,8,1
581,956,12,1
582,694,9,2
582,700,10,1
582,800,12,2
582,878,8,1
584,586,15,2
584,838,11,2
584,854,13,1
584,998,14,1
586,854,14,2
586,962,18,1
588,633,13,2
588,644,9,1
588,807,14,1
590,860,5,1
591,658,10,2
591,667,7,1
591,836,12,1
595,777,18,1
597,900,15,1
599,771,7,1
600,746,13,1
600,938,7,1
601,699,14,1
601,813,5,2
601,908,7,1
602,818,14,1
604,620,12,2
604,659,15,1
604,995,17,1
605,805,13,1
606,867,18,1
608,736,3,2
608,953,11,1
609,738,10,2
609,849,14,1
611,612,9,1
611,850,14,1
613,656,14,1
613,862,12,2
613,941,11,1
614,707,18,1
616,889,11,1
620,995,15,1
621,827,14,1
621,968,10,1
622,673,16,1
622,705,15,2
622,758,13,1
623,677,9,1
626,894,15,1
628,817,11,1
631,852,18,1
633,716,19,2
633,807,19,1
633,875,15,1
634,764,13,2
634,866,16,1
636,676,15,1
636,681,15,1
637,651,11,2
637,857,11,1
638,704,13,1
640,678,12,1
641,734,19,1
641,975,17,1
643,757,15,2
643,903,13,1
644,732,18,1
645,912,6,1
647,947,12,1
651,857,14,1
652,796,14,1
653,983,11,1
654,793,12,1
655,749,10,2
655,944,19,1
657,809,17,1
657,823,11,1
658,836,14,1
659,671,12,1
662,767,12,1
662,891,14,1
663,835,14,1
663,926,13,1
666,755,14,1
666,779,17,2
666,846,20,1
670,987,11,1
671,735,7,1
672,729,12,1
672,994,12,1
675,936,18,1
676,949,23,1
677,913,6,1
678,739,15,1
681,740,17,2
681,972,20,1
682,930,17,1
683,865,9,1
685,748,18,1
685,918,15,1
686,825,11,1
687,776,14,1
688,801,13,1
689,929,17,1
689,955,16,1
690,927,22,1
693,782,12,2
693,897,14,1
694,800,11,2
694,970,16,1
695,768,15,1
696,960,11,1
698,907,13,1
701,717,11,2
701,864,13,1
702,737,11,1
702,831,10,1
703,708,11,2
703,715,9,1
705,758,10,2
705,959,9,1
707,925,24,1
708,715,6,2
708,861,8,1
708,948,12,1
710,723,11,1
712,722,14,2
712,725,10,1
715,948,10,1
716,875,16,1
717,864,16,1
718,964,16,1
721,839,18,1
721,906,8,1
722,725,14,1
723,931,10,1
724,773,17,1
728,783,19,1
728,803,18,1
733,1001,14,1
734,775,21,1
736,741,10,1
736,953,10,1
738,849,18,1
739,816,21,1
740,972,19,1
743,880,17,2
743,883,13,2
743,963,19,1
744,797,11,1
744,869,16,1
747,943,14,1
748,814,11,1
749,944,19,1
752,778,14,1
755,806,14,1
756,844,16,1
756,965,13,1
757,903,22,1
758,959,7,1
759,971,13,1
760,769,15,1
762,988,12,1
763,785,10,1
764,866,17,1
764,979,9,1
766,919,11,1
766,951,16,1
770,996,12,1
772,815,10,1
777,826,11,1
779,846,17,2
779,870,16,1
779,917,10,1
782,897,14,1
787,991,9,2
787,1003,7,1
789,792,15,1
789,935,14,1
791,868,17,1
792,829,15,1
793,874,11,1
794,802,12,1
799,899,9,1
799,905,15,1
800,878,10,2
800,892,11,1
800,970,19,1
810,855,14,1
813,908,8,1
822,976,11,1
825,859,11,1
827,847,15,1
830,909,10,1
832,872,17,1
833,974,10,1
838,998,11,1
840,940,10,1
845,937,17,1
846,917,13,1
854,962,16,1
855,999,11,1
856,958,17,1
859,887,17,1
862,941,7,1
863,873,14,1
870,1000,19,1
871,923,17,1
873,890,16,1
878,892,7,1
879,985,13,1
880,883,12,1
881,939,19,1
883,963,14,1
888,973,12,1
893,984,15,1
894,982,13,1
920,952,15,1
923,989,18,1
926,981,13,1
943,946,15,1
957,992,8,1
973,986,11,1
991,1003,10,1
994,997,11,1
999,1002,18,1
